السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,العزيزية,فيلا,سكني,1,12620000,922.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الرحبة,أرض,تجاري,1,200000,711.07,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الكوثر,أرض,سكني,3,2630400,1200,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,السنابل,أرض,تجاري,1,2600000,625.01,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الحلقة الشرقية,دوبلكس,سكني,5,7055000,2303.85,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,أبحر الشمالية,دوبلكس,سكني,3,8950000,1732.91,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,القنفذة,أخرى,شقة,سكني,4,752000,702.22,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,بحرة,أخرى,شقة,سكني,4,2193910,643.07,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,البوادي,أرض,سكني,2,180000,1356.34,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,قرطبة,أرض,سكني,2,1700000,994,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,بطحاء قريش,فيلا,سكني,3,10661386.14,1582.96,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الأندلس,أرض,سكني,3,21950000,3377,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرحمانية,دوبلكس,سكني,4,5808480,1732.94,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الزمرد,أرض,تجاري,3,4750000,1575,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الصحيفة,أرض,سكني,4,2412523.5,443.27,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفنار,أرض,تجاري,2,2280000,1265.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الصواري,دوبلكس,سكني,4,7030000,1629.93,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,النور,أرض,تجاري,2,1200000,900,NULL,NULL,NULL
