السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,2,الربع الثانى,20242,الرياض,الرياض,النسيم الشرقي,شقة,8,5074000,1118.11,4391.916018,4592.56,4224.18
2024,2,الربع الثانى,20242,الرياض,الرياض,حطين,شقة,140,181444008,20737.38,8999.938606,9974.06,8186.95
2024,2,الربع الثانى,20242,الرياض,الرياض,المونسية,شقة,138,122779661,21020.02,5679.697808,6663.97,5043.67
2024,2,الربع الثانى,20242,الرياض,الرياض,الندى,شقة,29,29360000,3298.32,8476.259015,10303.41,7747.11
2024,2,الربع الثانى,20242,الرياض,الرياض,النسيم الغربي,شقة,2,950000,238.63,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الورود,شقة,2,3200000,341.11,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,عرقة,شقة,16,20197740,2546.32,7919.780148,8399.18,7503.34
2024,2,الربع الثانى,20242,الرياض,الرياض,لبن,شقة,101,59586425.56,15479.085,4265.366108,5214.72,2682.13
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك فيصل,شقة,61,47418033,8847.11,5515.005683,5949.59,5094.2
2024,2,الربع الثانى,20242,الرياض,الرياض,الوادي,شقة,15,15108100,1918.91,7628.801936,8737.09,7064.45
2024,2,الربع الثانى,20242,الرياض,الرياض,ديراب,شقة,14,7021103,1954.61,3619.238736,3778.74,3432.96
2024,2,الربع الثانى,20242,الرياض,الرياض,طويق,شقة,270,172695087.4,47105.74,3707.253258,4328.4,3172.09
2024,2,الربع الثانى,20242,الرياض,الرياض,ظهرة لبن,شقة,166,97819603.49,24279.0082,4285.225094,5360.62,3130.24
2024,2,الربع الثانى,20242,الرياض,الرياض,المهدية,شقة,102,78632107,15160.04,5123.169697,5590.27,4621.93
2024,2,الربع الثانى,20242,الرياض,الرياض,النهضة,شقة,31,24814500,4835.53,4909.845891,5940.67,4276.38
2024,2,الربع الثانى,20242,الرياض,الرياض,شبرا,شقة,4,2705000,714.87,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,غرناطة,شقة,18,16508713,2653.13,6530.964672,7412.16,5470.71
2024,2,الربع الثانى,20242,الرياض,الرياض,قرطبة,شقة,270,270838756.1,36207.52,7514.539736,8536.59,6217.9
2024,2,الربع الثانى,20242,الرياض,الرياض,بدر,شقة,122,58535498.75,18892.18,3259.199208,4069.01,2405.06
2024,2,الربع الثانى,20242,الرياض,الرياض,ضاحية نمار,شقة,14,8589494,2344.13,3667.656668,4505.75,3195.06
2024,2,الربع الثانى,20242,الرياض,الرياض,ظهرة البديعة,شقة,6,3719000,835.27,4145.805885,4550.88,3234.94
2024,2,الربع الثانى,20242,الرياض,الرياض,نمار,شقة,25,14925977.96,4233.42,3577.035098,4184.45,3062.53
2024,2,الربع الثانى,20242,الرياض,الرياض,مغرزات,شقة,13,13711527.51,1693.05,8593.113825,9229.18,7984.29
2024,2,الربع الثانى,20242,الرياض,الرياض,جرير,شقة,10,8147005.41,1321.69,5888.370398,6382.15,5276.41
2024,2,الربع الثانى,20242,الرياض,الرياض,سلطانة,شقة,1,620000,131.07,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,طيبة,شقة,5,2730200,836.1,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,عكاظ,شقة,52,26167700.8,8572.81,3042.862834,3684.5,2584.06
2024,2,الربع الثانى,20242,الرياض,الرياض,الديرة,عمارة,1,5394350,829.9,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,منفوحة,عمارة,1,420000,91,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,البديعة,عمارة,1,350000,108.9,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,ثليم,عمارة,1,625000,250,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,العود,عمارة,1,525000,89.91,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,منفوحة الجديدة,عمارة,3,4350000,274.52,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,المهدية,عمارة,3,1482613.51,161.11,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,المرقب,عمارة,3,9700000,2289.71,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الوشام,عمارة,1,3000000,734.16,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,غبيرا,عمارة,1,1000000,199.28,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,جرير,عمارة,1,3162500,575,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,عتيقة,عمارة,1,410000,326.57,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,أحد,فيلا,14,12262870,4186.62,2837.662721,3605.8,2555.56
2024,2,الربع الثانى,20242,الرياض,الرياض,البديعة,فيلا,5,12629849.73,3644.73,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,التعاون,فيلا,3,7750000,1010,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,إشبيلية,فيلا,42,71644435.37,14510.688,5666.95427,7120.83,3335.332933
2024,2,الربع الثانى,20242,الرياض,الرياض,الأندلس,فيلا,16,28251500,5693.5,6126.821795,7538.1,5066.67
2024,2,الربع الثانى,20242,الرياض,الرياض,الخزامى,فيلا,1,6046527.2,500,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,البيان,فيلا,39,36047777,8009.24,4580.935863,5207.72,3805.56
2024,2,الربع الثانى,20242,الرياض,الرياض,الإزدهار,فيلا,25,62709654,5456.06,12046.31232,12916.67,10227.41
2024,2,الربع الثانى,20242,الرياض,الرياض,الجزيرة,فيلا,10,13239843,4840,2641.756543,3099.17,2066.12
2024,2,الربع الثانى,20242,الرياض,الرياض,أم الحمام الشرقي,فيلا,1,3300000,356.75,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الروضة,فيلا,24,47457872,8532.87,5767.602949,6555.75,5289.7
2024,2,الربع الثانى,20242,الرياض,الرياض,الشهداء,فيلا,4,14075000,1976,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الخالدية,فيلا,9,6381999,1846.7,3438.868484,3499.52,3260.76
2024,2,الربع الثانى,20242,الرياض,الرياض,الديرة,فيلا,1,300000,250,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الحائر,فيلا,2,852178,433.54,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الحمراء,فيلا,14,45647022,7401.46,6305.63564,7400.18,4333.333333
2024,2,الربع الثانى,20242,الرياض,الرياض,الخليج,فيلا,28,50401434,12796.51,4465.276742,6480,3800
2024,2,الربع الثانى,20242,الرياض,الرياض,أم الحمام الغربي,فيلا,2,2900000,605.66,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الجرادية,فيلا,7,4618500,1463.66,3387.238188,4035.43,2326.39
2024,2,الربع الثانى,20242,الرياض,الرياض,الحزم,فيلا,82,85145201.21,22010.11,4038.795296,4657.5,3527.16
2024,2,الربع الثانى,20242,الرياض,الرياض,الربيع,فيلا,10,39461638,4356.45,8353.216554,12401.42,6646.153846
2024,2,الربع الثانى,20242,الرياض,الرياض,السلام,فيلا,8,15835650,2988.62,4796.596621,6278.78,4307.69
2024,2,الربع الثانى,20242,الرياض,الرياض,العزيزية,فيلا,90,61785357.23,18138.46,3467.091254,4047.39,3064.55
2024,2,الربع الثانى,20242,الرياض,الرياض,الجنادرية,فيلا,463,367795831.2,139325.25,2363.139755,4477.33,2199.55
2024,2,الربع الثانى,20242,الرياض,الرياض,الرفيعة,فيلا,19,55297666.5,9661.73,6204.021407,6462.28,5789.25
2024,2,الربع الثانى,20242,الرياض,الرياض,الدريهمية,فيلا,1,635000,135.39,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,السليمانية,فيلا,37,133983390,17334.42,7073.882317,9683.96,5920
2024,2,الربع الثانى,20242,الرياض,الرياض,الدار البيضاء,فيلا,120,92854107.83,32465.645,2978.969917,3832.89,2395.83
2024,2,الربع الثانى,20242,الرياض,الرياض,الرائد,فيلا,5,21747780,2366.42,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الربوة,فيلا,19,64891500,11179.105,5778.414262,9371.43,4615.2
2024,2,الربع الثانى,20242,الرياض,الرياض,السويدي الغربي,فيلا,12,16104000,6264.83,2627.245675,4971.19,2233.333333
2024,2,الربع الثانى,20242,الرياض,الرياض,الشميسي,فيلا,9,5912000,1294.55,4466.151275,5383.9,3571.43
2024,2,الربع الثانى,20242,الرياض,الرياض,الصفا,فيلا,23,38982281,6106.29,6383.955069,9900,4284.48
2024,2,الربع الثانى,20242,الرياض,الرياض,الرمال,فيلا,306,424318557.5,90235.385,4682.247404,6083.62,3660.39
2024,2,الربع الثانى,20242,الرياض,الرياض,الزهرة,فيلا,22,19491674,6185.93,4095.83516,4501.25,3776.84
2024,2,الربع الثانى,20242,الرياض,الرياض,السويدي,فيلا,64,59407904.57,21766.54,2585.174119,4193.97,1638.1
2024,2,الربع الثانى,20242,الرياض,الرياض,الرحمانية,فيلا,10,53200000,4378.01,12819.61582,15400,11118.59
2024,2,الربع الثانى,20242,الرياض,الرياض,الروابي,فيلا,5,8948000,1601.87,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الريان,فيلا,5,8250000,1217.44,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,السلي,فيلا,4,4305000,1131.62,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,العريجاء,فيلا,4,3326500,817.73,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الفلاح,فيلا,2,10950000,1287.645,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,القادسية,فيلا,23,34455614.3,6868.48,4959.265065,5817.22,4480.29
2024,2,الربع الثانى,20242,الرياض,الرياض,السعادة,فيلا,32,28287291.23,6318.8,4591.20674,5012.13,4101.33
2024,2,الربع الثانى,20242,الرياض,الرياض,العريجاء الأوسط,فيلا,9,8588000,2643.28,3222.260789,3371.79,2842.98
2024,2,الربع الثانى,20242,الرياض,الرياض,الفاروق,فيلا,2,2700000,578.74,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,المروج,فيلا,6,23126001,3033.46,9448.807834,9623.38,9331.66
2024,2,الربع الثانى,20242,الرياض,الرياض,العليا,فيلا,33,162693566.6,18385.825,7815.583886,11000,6250
2024,2,الربع الثانى,20242,الرياض,الرياض,الصحافة,فيلا,21,352093400,21012.99,9057.759318,12222.22,6740.196078
2024,2,الربع الثانى,20242,الرياض,الرياض,الضباط,فيلا,13,76718300,12812.65,5656.269092,6335,4388.1
2024,2,الربع الثانى,20242,الرياض,الرياض,العارض,فيلا,187,450896586.2,53678.58,8581.416036,10048,7028.16
