السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الثاني ,حائل,حائل,الورود,أرض,سكني,2,971383.15,1000,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أخرى,شقة,سكني,2,602154.32,319.01,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أجا,أرض,تجاري,5,7204930.15,5790.25,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الخزامى,أرض,زراعي,1,4806725,96134.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الأندلس,أرض,سكني,1,299341.29,350,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,اللقيطة,أرض,سكني,3,1651000,1920,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المجد,أرض,تجاري,1,150000,500,NULL,NULL,NULL
2025,2,الثاني ,حائل,موقق,أخرى,أرض,زراعي,1,100000,52500,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الخزامى,أرض,سكني,5,2977933,3000.77,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أخرى,أخرى,أخرى,1,109000,108.53,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أخرى,دوبلكس,سكني,1,750000,303.82,NULL,NULL,NULL
2025,2,الثاني ,حائل,الحائط,أخرى,أرض,سكني,3,125000,1731,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,شراف,أرض,سكني,1,286620,286.62,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الرصف,أرض,تجاري,2,1650000,1410.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المصيف,أرض,تجاري,2,2911068.02,1569.95,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الشفاء,أرض,تجاري,1,2000000,800,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,صبابة,أرض,سكني,3,750000,1100,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,قرطبة,فيلا,سكني,1,940000,464.96,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,قرطبة,أرض,سكني,4,1525000,1655.98,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,السلام,أرض,سكني,1,426000,550,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,حدري البلاد,أرض,زراعي,1,1030000,2523.1,NULL,NULL,NULL
2025,2,الثاني ,حائل,السليمي,أخرى,أرض,زراعي,1,100000,75055,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الوادي,دور,سكني,1,503500,228.62,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الوادي,أرض,تجاري,3,1345000,1975.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,قرطبة,أرض,تجاري,1,116000,375,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النقرة,أرض,تجاري,1,1399789.32,329.12,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الجامعيين,أرض,سكني,3,3700000,1572,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الشفاء,أرض,تجاري,2,1105000,1390,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الياسمين,أرض,سكني,1,750000,800,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المملكة,أرض,سكني,1,1150000,905.7,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الملك عبدالله,أرض,تجاري,2,200000,1000,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النفل,دوبلكس,سكني,3,1930000,858.1,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الزبارة,أرض,سكني,1,350000,323,NULL,NULL,NULL
2025,2,الثاني ,حائل,السليمي,أخرى,أرض,زراعي,1,100730,50365,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,اللقيطة,أرض,سكني,2,440000,1015.72,NULL,NULL,NULL
2025,2,الثاني ,حائل,بقعاء,أخرى,أخرى,أخرى,2,70000,521.42,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,مشار,أرض,سكني,1,445000,623.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,درة مشار,أرض,سكني,2,883001,1290,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الزبارة,أرض,سكني,3,1137101.95,975.33,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الخماشية ,أرض,سكني,1,300000,400,NULL,NULL,NULL
