السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,1,الربع الأول,20241,الشرقية,الدمام,الندى,قطعة أرض-سكنى,15,15702050,9451.9,1475.293967,1921.43,1270
2024,1,الربع الأول,20241,الشرقية,الدمام,البديع,قطعة أرض-سكنى,12,41605600,9895,3990.810633,4704.3,1600
2024,1,الربع الأول,20241,الشرقية,الدمام,الأمير محمد بن سعود,قطعة أرض-سكنى,1,650000,500,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الدواسر,قطعة أرض-سكنى,5,4650000,937.85,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الروضة,قطعة أرض-سكنى,6,8300000,2030.85,3605.240789,4926.11,2255.64
2024,1,الربع الأول,20241,الشرقية,الدمام,العمامرة,قطعة أرض-سكنى,2,1100000,649.84,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الشعلة,قطعة أرض-سكنى,229,547165966.7,405379.82,1352.765803,1649.89,1299.93
2024,1,الربع الأول,20241,الشرقية,الدمام,العدامة,قطعة أرض-سكنى,13,10109417.69,4579.88,3513.454657,4269.42,1447.16
2024,1,الربع الأول,20241,الشرقية,الدمام,العزيزية,قطعة أرض-سكنى,1,2627900,1194.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفيصلية,قطعة أرض-سكنى,18,34609872.07,16491.29,2330.203593,2550,1712.54
2024,1,الربع الأول,20241,الشرقية,الدمام,الفرسان,قطعة أرض-سكنى,28,46749268.4,24835.14,1847.339794,3106.02,999.3
2024,1,الربع الأول,20241,الشرقية,الدمام,المنتزة,قطعة أرض-سكنى,22,48752304,10633.68,4890.8216,6000,3364.02
2024,1,الربع الأول,20241,الشرقية,الدمام,طيبة,قطعة أرض-سكنى,51,57615779.36,16776.96,3712.973427,4898.06,1816.99
2024,1,الربع الأول,20241,الشرقية,الدمام,هجر,قطعة أرض-سكنى,4,8710294,3133.65,NULL,NULL,NULL
