السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,البحيرات,أرض,سكني,4,2661859,1972.79,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الرويس,أخرى,أخرى,1,250000,135.13,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الواحة,أرض,تجاري,1,5200000,1000,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,النزهة,أرض,سكني,4,12922000,2970,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,اليمامة,فيلا,سكني,1,1200000,373.25,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الحمراء,أرض,سكني,2,4400000,1120.58,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الشرفية,شقة,سكني,2,1190000,378.42,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,بني مالك,فيلا,سكني,1,950000,368.06,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,ريحه,أرض,سكني,3,1660000,1677.88,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,البساتين,فيلا,سكني,2,2550000.02,1500,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,القنفذة,أخرى,أرض,تجاري,3,1141900,1878.8,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الليث,أخرى,أرض,زراعي,1,1100000,203126.97,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,العمرة,شقة,سكني,1,670000,240.3,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,النزلة الشرقية,شقة,سكني,1,591240,161.8,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الصواري,فيلا,سكني,1,1680000,401.07,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,النعيم,أرض,سكني,3,6243195,1625.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الأصالة,أرض,تجاري,1,2340000,300,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,العسيلة,أرض,سكني,3,31551000,92698.95,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الخالدية,فيلا,سكني,3,13100000,1410,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,رنية,أخرى,أرض,تجاري,1,99000,750,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,العزيزية,شقة,سكني,1,1000000,183.35,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,العزيزية,أخرى,أخرى,2,1263258,502.21,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,القيم الأعلى,شقة,سكني,4,2362000,641.15,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,تربه,أخرى,أرض,تجاري,1,5000,600,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الشهداء الجنوبية,شقة,سكني,1,602650,130.54,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,السامر,دوبلكس,سكني,1,1200000,420,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,المنتزهات,أرض,تجاري,1,1260000,900,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,مسرة,أرض,سكني,2,1775000,848.61,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الثعالبة,أرض,سكني,2,1171933,281.24,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الليث,أخرى,أرض,تجاري,1,80000,730.56,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,وادي جليل,أرض,سكني,4,5934908,2292.024,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الغزة الجديد,أرض,سكني,1,3877146,848.4,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الأندلس,أرض,سكني,1,1555200,324,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,طيبة,شقة,سكني,1,530000,129.95,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,شبرا,شقة,سكني,1,229997,174.91,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,أم السلم,أخرى,أخرى,1,943475,318.54,NULL,NULL,NULL
