السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الكوثر,فيلا,4,4400000,1371.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,المحمدية,فيلا,1,1400000,375,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الزمرد,فيلا,62,92579846.43,27577.72,3024.31576,5439.06,1800
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الزهراء,فيلا,1,1850000,365.45,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الساحل,فيلا,1,1500000,595.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الشاطئ,فيلا,14,215739000,18448.38,11646.29534,13648.34,9017.71
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,العزيزية,فيلا,8,149795000,24089.5,6197.426541,6250,6068.27
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,القرينية,فيلا,36,39282757.05,13220.85,2981.386006,3592.6,2500
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,النعيم,فيلا,11,68620000,6128.87,8607.262335,10416.67,6998.05
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,بني مالك,فيلا,1,465000,470,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الصوارى,فيلا,29,52902310.16,11259.7,4410.22528,5920,3636.36
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الشراع,فيلا,42,83638878.74,13410.49,6954.999267,7744.11,5217.39
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الصالحية,فيلا,44,65697252.75,17327,3843.392897,4545.45,3113.72
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,المرجان,فيلا,2,20250000,1369.65,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفنار,فيلا,1,2400000,403.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,اللؤلؤ,فيلا,22,33670621.18,6070.074,5708.77522,7619.05,4404.36
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,السامر,فيلا,12,19948316.17,6603.4,2957.88258,3333.33,2461.54
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الراشدية,فيلا,12,13220826,4898.56,2783.281434,3227.07,2564.1
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العزيزية,فيلا,23,12444028,2428.59,4721.806557,6840.88,3671.67
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العسيلة,فيلا,1,800000,236.77,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الملك فهد,فيلا,30,49826017,15265.13,3441.061244,3710,2750
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الياقوت,فيلا,61,84910544.33,17856.16,4974.758422,6209.05,3809.52
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,المروة,فيلا,12,6883873.97,4124.59,1750.441895,2128.99,1450.68
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الوفاء,فيلا,13,12702286.68,3212.58,3927.102254,4868.36,2681.3
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,طيبة,فيلا,32,44890137.92,11337.79,3934.318704,5025.13,3021.12
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الرصيفة,فيلا,2,770692.25,397.99,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الروضة,فيلا,1,330000,76.31,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفضيلة,فيلا,19,19051809,4960.8,4219.523416,4800,3333.33
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفلاح,فيلا,34,46689218.78,13022.4,3477.952862,4166.67,3017.84
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العوالي,فيلا,10,22047925,7149.19,3095.214331,3881.99,2880
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,المسفلة,فيلا,8,3384189.17,1133.64,3051.369183,3700.14,2341.7
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,النوارية,فيلا,12,13473940,4790.67,2838.627309,3098.09,2372.81
