السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,جبل عير,قطعة أرض-تجارى,6,5375266.34,5204.85,971.2398734,1014.43,935.82
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,طيبة,قطعة أرض-تجارى,10,22272720,7859.09,2667.845071,3200,1435.58
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,ابومرخة,قطعة أرض-سكنى,41,22941871.21,22725.07,952.4439677,1096.99,833.33
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الجـامـعة,قطعة أرض-سكنى,1,1500000,1426.73,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الدويمة,قطعة أرض-سكنى,6,13944300,4255.87,1535.392976,1600,1141.23
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,السـد,قطعة أرض-سكنى,4,2795470,1911.32,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الشهباء,قطعة أرض-سكنى,5,2836647.42,3882.48,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الـقـبلـتين,قطعة أرض-سكنى,10,10077956.01,4458.81,1913.271058,2383.33,936.41
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,جبل أحــد,قطعة أرض-سكنى,11,5890836,5009.44,726.0631431,2308.94,40.02
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,كتانة,قطعة أرض-سكنى,6,1820000,1925.58,923.887101,923.99,923.79
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الاناهي,قطعة أرض-سكنى,4,5255000,2252.64,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,وادي مذينب,قطعة أرض-سكنى,14,11723560.35,7661.89,1177.355528,1976.28,700
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الخالدية,قطعة أرض-سكنى,12,18831124,7291.2,2618.030195,3100.56,1886.36
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,أبوكبير,قطعة أرض-سكنى,37,28023962,42876.26,961.9000833,2159.01,500
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الخاتم,قطعة أرض-سكنى,1,2696775.5,245.76,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الأسكان,قطعة أرض-سكنى,10,29608801,5986.68,3777.663067,4000,3700
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,البلقاء,قطعة أرض-سكنى,2,2000,500,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الرانوناء,قطعة أرض-سكنى,24,20964148.9,14915.56,1549.395908,1729.43,1358.7
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الزهرة,قطعة أرض-سكنى,24,10119674,8287.94,1087.550775,1398.31,820.51
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الحساء,قطعة أرض-سكنى,136,62718245.4,65869.49,870.7602098,1022.56,666.67
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الدفـاع,قطعة أرض-سكنى,43,36824348.84,24122.065,1679.930077,2380.95,1238.16
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,العريض,قطعة أرض-سكنى,8,24575250,4761.41,5833.462091,7327.62,3799
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الراية,قطعة أرض-سكنى,5,10378216,1904.59,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,السكب,قطعة أرض-سكنى,44,18241914.21,21755.7,1017.428406,1130.43,673.43
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الشافية,قطعة أرض-سكنى,9,4052376,3945.9,1144.363315,1554.45,936.52
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,العاقول,قطعة أرض-سكنى,24,15480825,12258.76,1039.269213,1517.86,463.43
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,بنى ظفر,قطعة أرض-سكنى,2,900000,729.2,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,العصبة,قطعة أرض-سكنى,4,8558255,7209.39,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الغـراء,قطعة أرض-سكنى,5,2530920,2436.39,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,المبعوث,قطعة أرض-سكنى,29,56790323.02,19285.3,2279.7176,3238.11,1584
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,ذو الحليفة,قطعة أرض-سكنى,13,11093034.44,5792.81,1632.341311,2803.85,1100
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,عين الخيف,قطعة أرض-سكنى,117,84791074.06,59912.86,1577.85069,1850,1093.75
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,ورقان,قطعة أرض-سكنى,9,4477000,5717.76,707.3952838,722.22,688.19
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,المليليح,قطعة أرض-سكنى,2,1300000,43874.15,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,النخيل,قطعة أرض-سكنى,2,69860,80.02,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,المندسة,قطعة أرض-سكنى,51,9489000,40919.46,227.4858727,268.82,195.43
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,بنى حارثة,قطعة أرض-سكنى,3,16000000,2128.39,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,سكة الحديد,قطعة أرض-سكنى,1,262251,238.41,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,شـظاة,قطعة أرض-سكنى,24,24931541,11496.45,1536.202207,2000,1111.11
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,قربان,قطعة أرض-سكنى,5,31326798.57,1985.2,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,جماء أم خالد,قطعة أرض-سكنى,1,1301562,420.6,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الجماوات,قطعة أرض-تجارى,3,7000000,1573.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,وعيـرة,قطعة أرض-سكنى,5,518264,1052.83,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,أبوبريقاء,قطعة أرض-سكنى,6,7926298.53,4589.6,1441.793773,1611.59,1361.51
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الأصيفرين,قطعة أرض-سكنى,4,1765000,703.42,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,البركـة,قطعة أرض-سكنى,8,11476000,4000.74,1731.114674,3365.38,598.65
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الدويخلة,قطعة أرض-سكنى,9,6976322.27,3808.93,1979.087384,2564.1,1200
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الجمعة,قطعة أرض-سكنى,5,17914375,4338.34,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الخضراء,قطعة أرض-سكنى,123,50094313,54951.99,704.812064,912.43,452.9
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,السقيا,قطعة أرض-سكنى,1,1113703,1.2,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,السـلام,قطعة أرض-سكنى,22,12717436.8,10975.91,1291.848063,1428.57,1027.75
