السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني ,الشرقية,الدمام,الخالدية الشمالية,شقة,سكني,2,740000,244.67,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,شاطئ نصف القمر,أخرى,سكني,2,6100000,1663.19,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الندى,أرض,تجاري,3,8818784.32,3170.84,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,النايفية,أرض,سكني,5,3825000,1260,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الجبيل,الحمراء,شقة,سكني,5,3045000,845.06,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,حفر الباطن,السليمانية,أرض,تجاري,3,250000,1940,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,العليا,فيلا,سكني,1,1027000,352.93,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الهدا,دوبلكس,سكني,1,850000,296.94,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,المزروعية,أرض,سكني,1,500000,316.72,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الرفعة الجنوبية,أرض,سكني,1,239169,113.89,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,التعاون,شقة,سكني,4,2103700,497.74,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,المزروع الاول,دور,سكني,1,500000,161.04,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الجامعيين في محافظة القطيف,أرض,تجاري,3,3335000,1125.62,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,طيبة,شقة,سكني,5,2980000,896.21,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,النزهة,أرض,تجاري,1,1750000,535.84,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,أخرى,فيلا,سكني,1,420000,700,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,حفر الباطن,قرطبة,أرض,تجاري,2,490000,1971.64,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الشفاء,أرض,تجاري,5,3649162.86,1518.27,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,عين نجم,أخرى,سكني,1,3065000,1375.59,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الروضة,أرض,سكني,1,1705000,854.88,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الحمراء,فيلا,سكني,1,2450000,857,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الإسكان الجنوبي,أرض,تجاري,1,800000,960,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الرفيعة,أرض,سكني,1,50000,107.35,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الدانة,أرض,تجاري,2,559950,1119.9,NULL,NULL,NULL
