السنة,الربع,المنطقة,المدينة,نوع العقار,مجموع الصفقات,المتوسط
2021,1,تبوك,تيماء,شقة - سكني,88,10083.68493
2021,1,تبوك,حقل,شقة - سكني,11,22699.8
2021,1,تبوك,ضباء,شقة - سكني,99,11021.25862
2021,1,تبوك,تبوك,فيلا - سكني,9,48479.25
2021,1,تبوك,الوجه,محل - تجاري,15,262.34891
2021,1,تبوك,أملج,محل - تجاري,40,456.685082
2021,1,تبوك,بئر بن هرماس,محل - تجاري,5,222
2021,1,تبوك,تبوك,محل - تجاري,983,540.330275
2021,1,تبوك,تيماء,محل - تجاري,28,322.935403
2021,1,تبوك,حقل,محل - تجاري,10,237.590747
2021,1,تبوك,ضباء,محل - تجاري,37,309.688128
2021,1,تبوك,تبوك,معرض تجاري - تجاري,57,298.136264
2021,1,تبوك,أملج,مكتب - تجاري,1,300
2021,1,تبوك,تبوك,مكتب - تجاري,29,424.419023
2021,1,تبوك,تيماء,مكتب - تجاري,1,288
2021,1,تبوك,ضباء,مكتب - تجاري,2,214.28571
2021,2,تبوك,تبوك,استديو - سكني,125,11907.36842
2021,2,تبوك,ضباء,استديو - سكني,1,6000
2021,2,تبوك,تبوك,دوبلاكس - سكني,5,33760
2021,2,تبوك,أملج,دور - سكني,1,25000
2021,2,تبوك,تبوك,دور - سكني,21,22174.15789
2021,2,تبوك,تيماء,دور - سكني,1,18000
2021,2,تبوك,ضباء,دور - سكني,7,21328.83333
2021,2,تبوك,البدع - البدع,شقة - سكني,1,10000
2021,2,تبوك,الوجه,شقة - سكني,52,9341.935483
2021,2,تبوك,أملج,شقة - سكني,33,16524.13793
2021,2,تبوك,تبوك,شقة - سكني,1806,14752.20452
2021,2,تبوك,تيماء,شقة - سكني,53,10978.65714
2021,2,تبوك,حقل,شقة - سكني,3,13800
2021,2,تبوك,ضباء,شقة - سكني,84,9837.324324
2021,2,تبوك,تبوك,فيلا - سكني,5,37600
2021,2,تبوك,الوجه,محل - تجاري,6,344.228572
2021,2,تبوك,أملج,محل - تجاري,17,391.170195
2021,2,تبوك,تبوك,محل - تجاري,393,541.638721
2021,2,تبوك,تيماء,محل - تجاري,15,458.038199
2021,2,تبوك,حقل,محل - تجاري,5,215.336134
2021,2,تبوك,ضباء,محل - تجاري,17,383.011802
2021,2,تبوك,تبوك,معرض تجاري - تجاري,16,267.035974
2021,2,تبوك,أملج,مكتب - تجاري,1,1000
2021,2,تبوك,تبوك,مكتب - تجاري,12,321.34199
2021,2,تبوك,ضباء,مكتب - تجاري,1,312.5
2021,3,تبوك,البدع - البدع,استديو - سكني,1,6000
2021,3,تبوك,تبوك,استديو - سكني,155,11469.36508
2021,3,تبوك,تيماء,استديو - سكني,1,8400
2021,3,تبوك,أملج,دوبلاكس - سكني,1,160000
2021,3,تبوك,تبوك,دوبلاكس - سكني,3,28300
2021,3,تبوك,الوجه,دور - سكني,1,33000
2021,3,تبوك,تبوك,دور - سكني,68,20826.52632
2021,3,تبوك,تيماء,دور - سكني,5,15720
2021,3,تبوك,حقل,دور - سكني,2,16909
2021,3,تبوك,ضباء,دور - سكني,14,24794.44444
2021,3,تبوك,البدع - البدع,شقة - سكني,2,17400
2021,3,تبوك,الوجه,شقة - سكني,83,12314.6
2021,3,تبوك,أملج,شقة - سكني,87,19107.85965
2021,3,تبوك,بئر بن هرماس,شقة - سكني,4,8100
2021,3,تبوك,تبوك,شقة - سكني,3017,14796.87951
2021,3,تبوك,تيماء,شقة - سكني,116,10737.38636
2021,3,تبوك,حقل,شقة - سكني,15,11980
2021,3,تبوك,ضباء,شقة - سكني,143,14346.45192
2021,3,تبوك,تبوك,فيلا - سكني,19,32028.82353
2021,3,تبوك,البدع - البدع,محل - تجاري,1,233.46304
2021,3,تبوك,الوجه,محل - تجاري,10,411.166828
2021,3,تبوك,أملج,محل - تجاري,123,367.172088
2021,3,تبوك,تبوك,محل - تجاري,1001,574.841004
2021,3,تبوك,تيماء,محل - تجاري,29,333.13288
2021,3,تبوك,حقل,محل - تجاري,4,789.166667
2021,3,تبوك,ضباء,محل - تجاري,31,432.279785
2021,3,تبوك,أملج,معرض تجاري - تجاري,4,155.122653
2021,3,تبوك,تبوك,معرض تجاري - تجاري,97,605.035886
2021,3,تبوك,تيماء,معرض تجاري - تجاري,1,105
2021,3,تبوك,تبوك,مكتب - تجاري,20,375.766372
2021,3,تبوك,ضباء,مكتب - تجاري,4,307.219827
2021,4,تبوك,تبوك,استديو - سكني,184,11310.03067
2021,4,تبوك,تيماء,استديو - سكني,4,10200
2021,4,تبوك,ضباء,استديو - سكني,2,10500
2021,4,تبوك,تبوك,دوبلاكس - سكني,9,30618.11111
2021,4,تبوك,ضباء,دوبلاكس - سكني,2,60000
2021,4,تبوك,الوجه,دور - سكني,8,15680
2021,4,تبوك,أملج,دور - سكني,1,21600
2021,4,تبوك,تبوك,دور - سكني,102,19449.90361
2021,4,تبوك,تيماء,دور - سكني,9,10781.77778
2021,4,تبوك,حقل,دور - سكني,3,18800
2021,4,تبوك,ضباء,دور - سكني,13,58127.75
2021,4,تبوك,البدع - البدع,شقة - سكني,5,13680
2021,4,تبوك,الوجه,شقة - سكني,52,16966.17143
2021,4,تبوك,أملج,شقة - سكني,133,22213.49254
2021,4,تبوك,بئر بن هرماس,شقة - سكني,6,10400
2021,4,تبوك,تبوك,شقة - سكني,4013,14293.32514
2021,4,تبوك,تيماء,شقة - سكني,122,10060.81633
2021,4,تبوك,حقل,شقة - سكني,24,9947.368421
2021,4,تبوك,ضباء,شقة - سكني,179,15268.91367
2021,4,تبوك,الوجه,فيلا - سكني,1,50000
2021,4,تبوك,تبوك,فيلا - سكني,12,28725.5
2021,4,تبوك,حقل,فيلا - سكني,1,26181
2021,4,تبوك,ضباء,فيلا - سكني,1,70000
2021,4,تبوك,البدع - البدع,محل - تجاري,1,240
2021,4,تبوك,الوجه,محل - تجاري,5,243.793104
2021,4,تبوك,أملج,محل - تجاري,26,503.200487
