السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,الشرقية,الاحساء,المباركية,أرض,تجاري,1,416000,323.08,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,مدينة العمال,دوبلكس,سكني,1,450000,241.48,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,العليا,شقة,سكني,2,1595000,288.06,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,المسعودية,أرض,سكني,1,200000,270,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الجبيل,الصفاة,أرض,تجاري,1,22000000,9696,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,النسيم,أرض,تجاري,1,1925000,675,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,راس تنورة,أخرى,أرض,تجاري,1,2857420,434.25,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,مدينة العمال,أرض,سكني,1,1150000.2,341.17,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الغدير,أرض,سكني,3,4704000,1663.95,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الخليج,أرض,سكني,2,101000,236.55,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,النهضة,أرض,تجاري,2,540000,1785,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,إشبيلية,أخرى,أخرى,4,6726451.47,5881.79,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الفيحاء,دوبلكس,سكني,1,750000,305.75,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,النابية,أرض,سكني,4,3431000,2045.27,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الراكة الجنوبية,دوبلكس,سكني,1,1000000,225.68,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,المحمدية,أرض,سكني,1,1535000,700,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,البوادي,أرض,سكني,3,3890812,1277.2,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,أخرى,أخرى,أخرى,1,175000,141.52,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,السلام,أرض,تجاري,1,3200000,1000,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الريان,أرض,سكني,1,2240789.74,879.11,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الأندلس,أرض,سكني,3,7414958.64,1933.67,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الاوجام في محافظة القطيف,أرض,تجاري,1,2000000,495.5,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,القادسية,فيلا,سكني,2,1482924,496,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,العقيق,فيلا,سكني,3,2962913.95,1063.24,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,العدامة,فيلا,سكني,2,2800000,302.88,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الملاحة,أرض,زراعي,1,6033900,8930.74,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الشراع,دوبلكس,سكني,2,1960000,802.43,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,أخرى,أخرى,أخرى,4,1527341.42,627.73,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الجش,أرض,سكني,3,2513500,1142.5,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الأمير محمد بن سعود,أرض,سكني,1,50000,500,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,أخرى,فيلا,سكني,1,1590000,381.12,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الملك فهد,شقة,سكني,3,1926000,587.49,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الندى,شقة,سكني,2,797141.57,276.71,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الجامعيين في محافظة القطيف,أرض,تجاري,1,1164065.35,954.04,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,النزهة,فيلا,سكني,1,1600000,343.75,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الرفعة الجنوبية,أرض,سكني,1,120000,66.58,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,أخرى,أرض,تجاري,5,55154023.95,246749.47,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الفيصلية الثاني,أرض,سكني,1,600000,325,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,البستان,أرض,تجاري,1,126000000,45000,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الفيصلية,أرض,سكني,4,5296006,2308.98,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الصفاء,أخرى,أخرى,1,480000,136.77,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,المصيف,أرض,تجاري,2,801000,1230,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الحمراء,أرض,تجاري,4,11450117,3710.42,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,طيبة,أخرى,أخرى,4,2699219.54,1191.23,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الروابي,أخرى,أخرى,1,660000,200.71,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,مدينة العمال,أرض,سكني,5,2345000,1659.35,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الكورنيش,أرض,سكني,1,3060000,900,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,العزيزية,أرض,تجاري,4,598000,1350,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الحزم,أرض,سكني,1,1200000,241.96,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الثقبة,فيلا,سكني,2,1520000,651.16,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,العقربية,أرض,تجاري,1,41800000,6266.5,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الدانة,أرض,تجاري,3,862051,1319.55,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الشاطئ الغربي,فيلا,سكني,5,13864450,3443.18,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الروابي,أرض,سكني,1,8148738,2089.42,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,بقيق,أخرى,أرض,زراعي,4,4570000,120755.49,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الجامعة,شقة,سكني,1,1200000,203.28,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الراكة الجنوبية,فيلا,سكني,2,2600000,700,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الظهران,أرض,تجاري,3,2422900,3194.5,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الخزامى,أرض,تجاري,1,1400000,1000,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الراكة الشمالية,دوبلكس,سكني,3,3530000,775.45,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,القزاز,أرض,سكني,3,1005000,445.16,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,أخرى,أرض,زراعي,1,395000,200000,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,المزروع الثاني,أرض,سكني,1,500000,500,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الزهراء,أرض,سكني,5,8459788.64,3370.66,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القرية العليا,أخرى,أرض,زراعي,1,10000,1888.12,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الرقيقة,أخرى,أخرى,1,40000,87.27,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,النسيم,أرض,تجاري,1,500000,600,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الجلوية,فيلا,سكني,1,758122.87,650.25,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,اليرموك,أرض,تجاري,2,211054624.5,22223.45,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,بدر,أرض,سكني,5,4670573,3181,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,النخيل,دوبلكس,سكني,2,2000000,780.07,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,مدينة العمال,فيلا,سكني,3,2905000,960.84,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الفيصلية,شقة,سكني,5,3160782.57,1023.09,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,ضاحية الملك فهد,دور,سكني,1,1000000,516.5,NULL,NULL,NULL
