السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,حائل,حائل,الوسيطا,أرض,تجاري,2,1900000,795.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,اللقيطة,أرض,سكني,4,1549688,2197.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الخزامى,شقة,سكني,3,1760000,695,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,القيروان,أرض,سكني,1,30000,302.25,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صديان,أرض,تجاري,3,4327880,2364.52,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الملك عبدالله,أرض,سكني,3,1820000,1596,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النفل,دوبلكس,سكني,1,700000,223.79,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المجد,أرض,تجاري,1,861900,524.45,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صلاح الدين,شقة,سكني,1,376133.19,249,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,إشبيليا,أرض,تجاري,1,1350000,918.91,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المجد,أرض,سكني,5,3246221,2744.45,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النرجس,أرض,سكني,1,312000,600,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الشملي,أخرى,أرض,زراعي,2,220000,200000,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الياسمين,دور,سكني,2,1070000,640.7,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النصية,أرض,تجاري,3,2427192,1821.55,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الياسمين,أرض,تجاري,1,1000000,800,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الرصف,شقة,سكني,1,350000,202.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,إشبيليا,أرض,سكني,3,2083362.97,1267.13,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,حدري البلاد,أرض,سكني,2,4870128.4,4291.7,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المملكة,أرض,سكني,2,980000,860,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الملك عبدالله,أرض,سكني,3,2985500,1392,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الشفاء,أرض,تجاري,1,1850000,667,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النرجس,أرض,سكني,1,869236,300,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الأندلس,أرض,سكني,5,2998399,1910,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,العليا,أرض,سكني,1,200000,323,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صبابة,أرض,سكني,1,950728,400,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المصيف,أرض,سكني,2,1300000,1541.3,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الخزامى,أرض,تجاري,3,2710000,2560,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الجثامية,أرض,سكني,4,570000,1770.53,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,العزيزية,فيلا,سكني,1,900000,939.78,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أجا,شقة,سكني,5,2844996,807.75,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الزبارة,أرض,سكني,1,500000,559.2,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الحائط,أخرى,أرض,تجاري,1,828600,480,NULL,NULL,NULL
