المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الحدود الشمالية,عرعر,أوراق تجارية,2025/07/15,"15,628,749"
 الباحة,الباحه,احكام و قرارات,2025/07/15,"15,622,205"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,696"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,697"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,698"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,699"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,700"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,701"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,702"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,703"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,704"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,705"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,706"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,708"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,709"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,710"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,712"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,713"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,717"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,718"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,719"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,684"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,685"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,686"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,687"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,688"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,689"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,690"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,694"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,726"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,724"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,723"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,722"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,721"
 الرياض,الرياض,اخلاء,2025/07/16,"15,643,695"
 الرياض,الرياض,أوراق تجارية إلكترونية,2025/07/16,"15,642,127"
 الرياض,الرياض,أوراق تجارية,2025/07/16,"15,643,289"
 الرياض,الرياض,أوراق تجارية إلكترونية,2025/07/16,"15,642,128"
 الرياض,الرياض,أوراق تجارية,2025/07/16,"15,643,290"
 الرياض,الرياض,أوراق تجارية,2025/07/16,"15,643,291"
 الرياض,الرياض,أوراق تجارية,2025/07/16,"15,643,288"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,752"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,641,494"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,394"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,393"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,392"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,391"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,390"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,389"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,388"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,387"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,386"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,385"
 مكة المكرمه,جده,احكام و قرارات,2025/07/16,"15,640,384"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/16,"15,642,513"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/16,"15,635,808"
 القصيم,بريده,احكام و قرارات,2025/07/16,"15,643,358"
 القصيم,بريده,احكام و قرارات,2025/07/16,"15,643,359"
 الشرقية,الدمام,اخلاء,2025/07/16,"15,641,505"
 الشرقية,الدمام,اخلاء,2025/07/16,"15,641,659"
 الشرقية,الدمام,اخلاء,2025/07/16,"15,637,078"
 الشرقية,الدمام,اخلاء,2025/07/16,"15,641,802"
 الشرقية,الدمام,احكام و قرارات,2025/07/16,"15,637,692"
 الشرقية,الدمام,احكام و قرارات,2025/07/16,"15,637,694"
 الشرقية,الدمام,احكام و قرارات,2025/07/16,"15,637,695"
 عسير,ابها,احكام و قرارات,2025/07/16,"15,642,369"
 تبوك,تبوك,أوراق تجارية,2025/07/16,"15,643,165"
 تبوك,تبوك,احكام و قرارات,2025/07/16,"15,641,357"
 حائل,حائل,احكام و قرارات,2025/07/16,"15,638,031"
 جازان,جيزان,أوراق تجارية,2025/07/16,"15,635,989"
 جازان,جيزان,أوراق تجارية إلكترونية,2025/07/16,"15,641,321"
 جازان,جيزان,عقود,2025/07/16,"15,644,673"
 جازان,جيزان,أوراق تجارية,2025/07/16,"15,636,120"
 الرياض,الرياض,عقود,2025/07/17,"15,645,323"
 الرياض,الرياض,احكام و قرارات,2025/07/17,"15,645,231"
 الرياض,الرياض,أوراق تجارية,2025/07/17,"15,651,951"
 الرياض,الرياض,احكام و قرارات,2025/07/17,"15,652,437"
 مكة المكرمه,مكة المكرمة,أوراق تجارية إلكترونية,2025/07/17,"15,647,568"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/17,"15,651,607"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/07/17,"15,645,575"
 الشرقية,الدمام,اخلاء,2025/07/17,"15,647,468"
 الشرقية,الدمام,احكام و قرارات,2025/07/17,"15,650,620"
 الشرقية,الدمام,اخلاء,2025/07/17,"15,650,870"
 حائل,حائل,عقود,2025/07/17,"15,653,105"
 حائل,حائل,احكام و قرارات,2025/07/17,"15,652,767"
 جازان,جيزان,أوراق تجارية,2025/07/17,"15,645,544"
 الباحة,الباحه,أوراق تجارية,2025/07/17,"15,652,205"
 مكة المكرمه,جده,احكام و قرارات,2025/07/19,"15,666,123"
 مكة المكرمه,الطائف,مزاد,2025/07/19,"15,666,154"
 الرياض,الرياض,أوراق تجارية,2025/07/20,"15,680,677"
 الرياض,الرياض,احكام و قرارات,2025/07/20,"15,682,682"
 الرياض,الرياض,أوراق تجارية,2025/07/20,"15,680,903"
 الرياض,الرياض,أوراق تجارية إلكترونية,2025/07/20,"15,676,866"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/20,"15,677,004"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/20,"15,677,006"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/20,"15,682,523"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/20,"15,682,522"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/20,"15,682,521"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/20,"15,677,005"
 مكة المكرمه,جده,احكام و قرارات,2025/07/20,"15,681,502"
 مكة المكرمه,جده,أوراق تجارية,2025/07/20,"15,667,594"
 المدينة المنوره,المدينة المنورة,عقود,2025/07/20,"15,677,675"
 القصيم,بريده,أوراق تجارية,2025/07/20,"15,667,540"
 الشرقية,الدمام,أوراق تجارية,2025/07/20,"15,681,025"
 الشرقية,الدمام,احكام و قرارات,2025/07/20,"15,673,870"
 الشرقية,حفر الباطن,احكام و قرارات,2025/07/20,"15,678,347"
 الشرقية,حفر الباطن,احكام و قرارات,2025/07/20,"15,678,211"
 حائل,حائل,احكام و قرارات,2025/07/20,"15,676,773"
 حائل,حائل,احكام و قرارات,2025/07/20,"15,682,452"
 حائل,حائل,أوراق تجارية إلكترونية,2025/07/20,"15,680,319"
 جازان,جيزان,احكام و قرارات,2025/07/20,"15,679,145"
 جازان,جيزان,احكام و قرارات,2025/07/20,"15,679,144"
 الجوف,سكاكا,احكام و قرارات,2025/07/20,"15,676,988"
 الجوف,سكاكا,أوراق تجارية إلكترونية,2025/07/20,"15,681,740"
 الرياض,الرياض,عقود,2025/07/21,"15,694,981"
 الرياض,الرياض,احكام و قرارات,2025/07/21,"15,691,371"
 الرياض,الرياض,أوراق تجارية,2025/07/21,"15,693,727"
 الرياض,الرياض,احكام و قرارات,2025/07/21,"15,694,365"
 الرياض,الرياض,احكام و قرارات,2025/07/21,"15,696,526"
 الرياض,الرياض,عقود,2025/07/21,"15,684,744"
 الرياض,الرياض,احكام و قرارات,2025/07/21,"15,692,606"
 مكة المكرمه,جده,عقود,2025/07/21,"15,683,551"
 مكة المكرمه,جده,احكام و قرارات,2025/07/21,"15,695,404"
 القصيم,بريده,أوراق تجارية إلكترونية,2025/07/21,"15,693,168"
 الشرقية,الدمام,أوراق تجارية,2025/07/21,"15,692,625"
 الشرقية,الدمام,احكام و قرارات,2025/07/21,"15,694,636"
 الشرقية,الدمام,احكام و قرارات,2025/07/21,"15,694,635"
 الشرقية,الدمام,احكام و قرارات,2025/07/21,"15,694,639"
 الشرقية,الدمام,احكام و قرارات,2025/07/21,"15,694,638"
 الشرقية,الدمام,احكام و قرارات,2025/07/21,"15,694,637"
 عسير,ابها,احكام و قرارات,2025/07/21,"15,691,824"
 عسير,ابها,عقود,2025/07/21,"15,690,969"
 عسير,ابها,عقود,2025/07/21,"15,691,203"
 الحدود الشمالية,عرعر,عقود,2025/07/21,"15,688,912"
 مكة المكرمه,جده,احكام و قرارات,2025/07/22,"15,705,798"
 مكة المكرمه,جده,عقود,2025/07/22,"15,700,584"
 مكة المكرمه,جده,احكام و قرارات,2025/07/22,"15,711,165"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/22,"15,707,775"
 القصيم,بريده,أوراق تجارية,2025/07/22,"15,709,098"
 الشرقية,الدمام,عقود,2025/07/22,"15,698,097"
 الشرقية,الدمام,اخلاء,2025/07/22,"15,699,276"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,496"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,503"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,502"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,501"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,497"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,670"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,498"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,499"
 الشرقية,الدمام,احكام و قرارات,2025/07/22,"15,709,500"
 عسير,ابها,عقود,2025/07/22,"15,701,523"
 عسير,ابها,عقود,2025/07/22,"15,703,439"
 جازان,جيزان,احكام و قرارات,2025/07/22,"15,709,940"
 جازان,جيزان,عقود,2025/07/22,"15,709,601"
 جازان,جيزان,أوراق تجارية,2025/07/22,"15,708,914"
 الباحة,الباحه,أوراق تجارية,2025/07/22,"15,707,373"
 الباحة,الباحه,أوراق تجارية,2025/07/22,"15,707,370"
 الباحة,الباحه,أوراق تجارية,2025/07/22,"15,707,363"
 الباحة,الباحه,أوراق تجارية,2025/07/22,"15,707,364"
 الباحة,الباحه,أوراق تجارية,2025/07/22,"15,707,366"
 الرياض,الرياض,احكام و قرارات,2025/07/23,"15,718,664"
 الرياض,الرياض,عقود,2025/07/23,"15,712,863"
 الرياض,الرياض,أوراق تجارية,2025/07/23,"15,715,156"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/23,"15,716,503"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/23,"15,716,035"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/23,"15,716,703"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/23,"15,716,504"
 مكة المكرمه,جده,احكام و قرارات,2025/07/23,"15,715,114"
 مكة المكرمه,جده,احكام و قرارات,2025/07/23,"15,715,115"
 مكة المكرمه,جده,احكام و قرارات,2025/07/23,"15,715,112"
 مكة المكرمه,جده,احكام و قرارات,2025/07/23,"15,715,082"
 مكة المكرمه,جده,أوراق تجارية,2025/07/23,"15,712,917"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/23,"15,716,007"
 القصيم,بريده,أوراق تجارية,2025/07/23,"15,714,835"
 القصيم,بريده,أوراق تجارية,2025/07/23,"15,715,014"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,264"
 الشرقية,الدمام,مزاد,2025/07/23,"15,714,975"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,263"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,262"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,261"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,260"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,259"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,258"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,257"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,267"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,266"
 الشرقية,الدمام,احكام و قرارات,2025/07/23,"15,716,265"
 الشرقية,الدمام,اخلاء,2025/07/23,"15,714,982"
 عسير,ابها,أوراق تجارية,2025/07/23,"15,718,563"
 عسير,ابها,عقود,2025/07/23,"15,715,039"
 الحدود الشمالية,عرعر,عقود,2025/07/23,"15,716,872"
 الرياض,الرياض,احكام و قرارات,2025/07/24,"15,721,156"
 مكة المكرمه,جده,احكام و قرارات,2025/07/24,"15,727,289"
 القصيم,بريده,عام,2025/07/24,"15,722,664"
 الشرقية,الدمام,اخلاء,2025/07/24,"15,726,730"
 الشرقية,الدمام,احكام و قرارات,2025/07/24,"15,726,147"
 الشرقية,الدمام,أوراق تجارية,2025/07/24,"15,726,619"
 الشرقية,الدمام,أوراق تجارية,2025/07/24,"15,726,114"
 الشرقية,الدمام,اخلاء,2025/07/24,"15,725,747"
 عسير,ابها,أوراق تجارية,2025/07/24,"15,725,167"
 تبوك,تبوك,عقود,2025/07/24,"15,728,197"
 حائل,حائل,عقود,2025/07/24,"15,725,327"
 الرياض,الرياض,احكام و قرارات,2025/07/27,"15,741,076"
 الرياض,الرياض,احكام و قرارات,2025/07/27,"15,753,053"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/27,"15,749,043"
 مكة المكرمه,جده,أوراق تجارية,2025/07/27,"15,755,811"
 مكة المكرمه,جده,احكام و قرارات,2025/07/27,"15,753,461"
 مكة المكرمه,جده,احكام و قرارات,2025/07/27,"15,753,462"
 مكة المكرمه,جده,أوراق تجارية,2025/07/27,"15,755,812"
 مكة المكرمه,الطائف,أوراق تجارية,2025/07/27,"15,741,139"
 مكة المكرمه,الطائف,أوراق تجارية,2025/07/27,"15,741,087"
 مكة المكرمه,الطائف,أوراق تجارية,2025/07/27,"15,741,282"
 مكة المكرمه,الطائف,أوراق تجارية,2025/07/27,"15,741,095"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,766"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,767"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,768"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,769"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,770"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,771"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,772"
 الشرقية,الدمام,أوراق تجارية,2025/07/27,"15,749,789"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,774"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,764"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,765"
 الشرقية,الدمام,مزاد,2025/07/27,"15,744,056"
 الشرقية,الدمام,احكام و قرارات,2025/07/27,"15,749,773"
 الشرقية,حفر الباطن,احكام و قرارات,2025/07/27,"15,753,122"
 حائل,حائل,عقود,2025/07/27,"15,754,310"
 حائل,حائل,عقود,2025/07/27,"15,754,893"
 حائل,حائل,عقود,2025/07/27,"15,754,547"
 جازان,جيزان,أوراق تجارية,2025/07/27,"15,753,046"
 الجوف,سكاكا,أوراق تجارية,2025/07/27,"15,749,543"
 الرياض,الرياض,أوراق تجارية,2025/07/28,"15,764,108"
 الرياض,الرياض,احكام و قرارات,2025/07/28,"15,763,639"
 الرياض,الرياض,اخلاء,2025/07/28,"15,765,016"
 الرياض,الرياض,احكام و قرارات,2025/07/28,"15,763,640"
 الرياض,الرياض,احكام و قرارات,2025/07/28,"15,763,641"
 الرياض,الرياض,احكام و قرارات,2025/07/28,"15,763,642"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/28,"15,762,463"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/28,"15,762,461"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/28,"15,762,462"
 مكة المكرمه,جده,احكام و قرارات,2025/07/28,"15,766,086"
 مكة المكرمه,جده,أوراق تجارية,2025/07/28,"15,757,773"
 مكة المكرمه,الطائف,عقود,2025/07/28,"15,757,068"
 مكة المكرمه,الطائف,أوراق تجارية,2025/07/28,"15,757,176"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/28,"15,767,235"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/28,"15,767,237"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/28,"15,767,236"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/28,"15,765,433"
 الشرقية,الدمام,اخلاء,2025/07/28,"15,767,064"
 الشرقية,الدمام,اخلاء,2025/07/28,"15,759,268"
 الشرقية,الدمام,أوراق تجارية إلكترونية,2025/07/28,"15,762,649"
 عسير,ابها,احكام و قرارات,2025/07/28,"15,762,142"
 حائل,حائل,احكام و قرارات,2025/07/28,"15,768,166"
 الرياض,الرياض,أوراق تجارية,2025/07/29,"15,783,181"
 الرياض,الرياض,أوراق تجارية,2025/07/29,"15,778,548"
 الرياض,الرياض,عقود,2025/07/29,"15,783,276"
 الرياض,الرياض,أوراق تجارية,2025/07/29,"15,781,535"
 الرياض,الرياض,أوراق تجارية,2025/07/29,"15,781,534"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,254"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,255"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,256"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,257"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,244"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,245"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,246"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,247"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,248"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,249"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,250"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,251"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,252"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,781,402"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,781,648"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,781,747"
 مكة المكرمه,جده,عقود,2025/07/29,"15,772,124"
 مكة المكرمه,جده,احكام و قرارات,2025/07/29,"15,779,253"
 مكة المكرمه,جده,أوراق تجارية,2025/07/29,"15,780,190"
 الشرقية,الدمام,اخلاء,2025/07/29,"15,779,743"
 الشرقية,الدمام,احكام و قرارات,2025/07/29,"15,779,941"
 الشرقية,الدمام,احكام و قرارات,2025/07/29,"15,781,814"
 الشرقية,الدمام,اخلاء,2025/07/29,"15,780,005"
 الشرقية,الدمام,اخلاء,2025/07/29,"15,779,908"
 حائل,حائل,أوراق تجارية إلكترونية,2025/07/29,"15,770,385"
 جازان,جيزان,عقود,2025/07/29,"15,768,977"
 جازان,جيزان,عقود,2025/07/29,"15,779,939"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,784,714"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,784,715"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,792,443"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,792,442"
 الرياض,الرياض,عقود,2025/07/30,"15,786,677"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,784,728"
 الرياض,الرياض,احكام و قرارات,2025/07/30,"15,792,492"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,792,118"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/30,"15,788,121"
 مكة المكرمه,مكة المكرمة,عقود,2025/07/30,"15,786,199"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/07/30,"15,789,101"
 مكة المكرمه,جده,عقود,2025/07/30,"15,790,521"
 مكة المكرمه,جده,احكام و قرارات,2025/07/30,"15,791,006"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/07/30,"15,784,828"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/07/30,"15,789,550"
 الشرقية,الدمام,اخلاء,2025/07/30,"15,791,485"
 الشرقية,الدمام,احكام و قرارات,2025/07/30,"15,785,907"
 الشرقية,الدمام,احكام و قرارات,2025/07/30,"15,785,908"
 عسير,ابها,أوراق تجارية إلكترونية,2025/07/30,"15,790,240"
 حائل,حائل,عقود,2025/07/30,"15,792,298"
 الجوف,سكاكا,مزاد,2025/07/30,"15,790,053"
 الرياض,الرياض,احكام و قرارات,2025/07/31,"15,793,716"
 الرياض,الرياض,أوراق تجارية,2025/07/31,"15,798,545"
 الرياض,الرياض,أوراق تجارية,2025/07/31,"15,798,561"
 الرياض,الرياض,أوراق تجارية,2025/07/31,"15,798,577"
 الرياض,الرياض,أوراق تجارية,2025/07/31,"15,798,607"
 الرياض,الرياض,أوراق تجارية,2025/07/31,"15,798,633"
 الرياض,الرياض,احكام و قرارات,2025/07/31,"15,799,961"
 الرياض,الرياض,أوراق تجارية,2025/07/31,"15,798,660"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/07/31,"15,793,436"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/07/31,"15,797,944"
 مكة المكرمه,جده,أوراق تجارية,2025/07/31,"15,799,208"
 مكة المكرمه,جده,أوراق تجارية,2025/07/31,"15,798,794"
 مكة المكرمه,جده,أوراق تجارية,2025/07/31,"15,798,796"
 مكة المكرمه,جده,احكام و قرارات,2025/07/31,"15,799,028"
 مكة المكرمه,جده,أوراق تجارية,2025/07/31,"15,798,795"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/07/31,"15,798,329"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/31,"15,799,720"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/07/31,"15,797,211"
 القصيم,بريده,احكام و قرارات,2025/07/31,"15,796,835"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,793,761"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,797,587"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,797,501"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,793,760"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,793,766"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,793,765"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,793,764"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,793,763"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,793,762"
 الشرقية,الدمام,احكام و قرارات,2025/07/31,"15,797,586"
 الشرقية,الاحساء,عام,2025/07/31,"15,799,064"
 عسير,ابها,احكام و قرارات,2025/07/31,"15,796,797"
 عسير,ابها,احكام و قرارات,2025/07/31,"15,799,373"
 الجوف,سكاكا,احكام و قرارات,2025/07/31,"15,800,232"
 الرياض,الرياض,احكام و قرارات,2025/08/03,"15,813,698"
 مكة المكرمه,جده,عقود,2025/08/03,"15,815,981"
 مكة المكرمه,جده,احكام و قرارات,2025/08/03,"15,828,293"
 مكة المكرمه,جده,أوراق تجارية,2025/08/03,"15,825,022"
 مكة المكرمه,جده,احكام و قرارات,2025/08/03,"15,826,878"
 مكة المكرمه,جده,احكام و قرارات,2025/08/03,"15,826,879"
 مكة المكرمه,جده,أوراق تجارية,2025/08/03,"15,825,023"
 مكة المكرمه,جده,اخلاء,2025/08/03,"15,824,674"
 مكة المكرمه,جده,احكام و قرارات,2025/08/03,"15,825,189"
 مكة المكرمه,الطائف,مزاد,2025/08/03,"15,822,323"
 القصيم,بريده,مزاد,2025/08/03,"15,814,465"
 القصيم,بريده,احكام و قرارات,2025/08/03,"15,826,440"
 القصيم,بريده,احكام و قرارات,2025/08/03,"15,823,248"
 الشرقية,الدمام,أوراق تجارية,2025/08/03,"15,827,128"
 عسير,ابها,احكام و قرارات,2025/08/03,"15,823,184"
 جازان,جيزان,عقود,2025/08/03,"15,822,064"
 جازان,جيزان,عقود,2025/08/03,"15,825,224"
 الحدود الشمالية,عرعر,عقود,2025/08/03,"15,825,555"
 الرياض,الرياض,احكام و قرارات,2025/08/04,"15,837,439"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,840,323"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,840,927"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,840,820"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,840,821"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,840,822"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,840,818"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,840,819"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,837,333"
 مكة المكرمه,مكة المكرمة,عقود,2025/08/04,"15,837,925"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,830,232"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,829,233"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,829,235"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,840,521"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,840,524"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,840,522"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,830"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,836"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,835"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,834"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,832"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,831"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,833"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,839"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,841,840"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,837,090"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,829,234"
 مكة المكرمه,جده,احكام و قرارات,2025/08/04,"15,840,067"
 مكة المكرمه,جده,عقود,2025/08/04,"15,837,805"
 مكة المكرمه,جده,اخلاء,2025/08/04,"15,830,696"
 مكة المكرمه,جده,عقود,2025/08/04,"15,839,166"
 مكة المكرمه,جده,أوراق تجارية,2025/08/04,"15,840,523"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/08/04,"15,837,906"
 القصيم,بريده,أوراق تجارية,2025/08/04,"15,839,765"
