المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,تاريخ القرارهجري,الرقم المرجعي
منطقة الرياض,الرياض,مزاد,2025/01/01,1446/07/01,"14,101,503"
منطقة الرياض,الرياض,مزاد,2025/01/01,1446/07/01,"14,101,502"
منطقة الرياض,الرياض,مزاد,2025/01/01,1446/07/01,"14,095,060"
منطقة الرياض,الرياض,مزاد,2025/01/01,1446/07/01,"14,095,077"
منطقة الرياض,الرياض,مزاد,2025/01/01,1446/07/01,"14,095,136"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/01,1446/07/01,"14,100,148"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/01,1446/07/01,"14,095,707"
منطقة مكة المكرمه,جده,مزاد,2025/01/01,1446/07/01,"14,095,180"
منطقة مكة المكرمه,جده,مزاد,2025/01/01,1446/07/01,"14,099,011"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/01,1446/07/01,"14,100,444"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/01,1446/07/01,"14,099,651"
منطقة جازان,جيزان,مزاد,2025/01/01,1446/07/01,"14,100,611"
منطقة الرياض,الرياض,مزاد,2025/01/02,1446/07/02,"14,109,237"
منطقة الرياض,الرياض,مزاد,2025/01/02,1446/07/02,"14,108,161"
منطقة الرياض,الرياض,مزاد,2025/01/02,1446/07/02,"14,108,982"
منطقة الرياض,الرياض,مزاد,2025/01/02,1446/07/02,"14,108,199"
منطقة الرياض,الرياض,مزاد,2025/01/02,1446/07/02,"14,109,294"
منطقة الرياض,الرياض,مزاد,2025/01/02,1446/07/02,"14,108,188"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/02,1446/07/02,"14,109,264"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/02,1446/07/02,"14,106,168"
منطقة مكة المكرمه,جده,مزاد,2025/01/02,1446/07/02,"14,103,415"
منطقة مكة المكرمه,جده,مزاد,2025/01/02,1446/07/02,"14,106,237"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/02,1446/07/02,"14,107,054"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/02,1446/07/02,"14,106,669"
منطقة عسير,ابها,مزاد,2025/01/02,1446/07/02,"14,103,483"
منطقة عسير,ابها,مزاد,2025/01/02,1446/07/02,"14,103,585"
منطقة حائل,حائل,مزاد,2025/01/02,1446/07/02,"14,103,155"
منطقة حائل,حائل,مزاد,2025/01/02,1446/07/02,"14,102,938"
منطقة حائل,حائل,مزاد,2025/01/02,1446/07/02,"14,103,154"
منطقة حائل,حائل,مزاد,2025/01/02,1446/07/02,"14,107,488"
منطقة مكة المكرمه,جده,مزاد,2025/01/05,1446/07/05,"14,128,483"
منطقة مكة المكرمه,جده,مزاد,2025/01/05,1446/07/05,"14,127,304"
منطقة الشرقية,الدمام,مزاد,2025/01/05,1446/07/05,"14,125,320"
منطقة جازان,جيزان,مزاد,2025/01/05,1446/07/05,"14,127,555"
منطقة الجوف,سكاكا,مزاد,2025/01/05,1446/07/05,"14,126,180"
منطقة الرياض,الرياض,مزاد,2025/01/06,1446/07/06,"14,138,694"
منطقة الرياض,الرياض,مزاد,2025/01/06,1446/07/06,"14,138,668"
منطقة الرياض,الرياض,مزاد,2025/01/06,1446/07/06,"14,137,233"
منطقة الرياض,الرياض,مزاد,2025/01/06,1446/07/06,"14,138,307"
منطقة الرياض,الرياض,مزاد,2025/01/06,1446/07/06,"14,138,700"
منطقة الرياض,الرياض,مزاد,2025/01/06,1446/07/06,"14,137,891"
منطقة الرياض,الرياض,مزاد,2025/01/06,1446/07/06,"14,137,232"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/06,1446/07/06,"14,139,673"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/06,1446/07/06,"14,138,315"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/06,1446/07/06,"14,139,989"
منطقة مكة المكرمه,جده,مزاد,2025/01/06,1446/07/06,"14,137,810"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/06,1446/07/06,"14,138,506"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/06,1446/07/06,"14,133,857"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/06,1446/07/06,"14,130,709"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/06,1446/07/06,"14,138,939"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/06,1446/07/06,"14,138,981"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/06,1446/07/06,"14,138,743"
منطقة القصيم,بريده,مزاد,2025/01/06,1446/07/06,"14,130,829"
منطقة الشرقية,الدمام,مزاد,2025/01/06,1446/07/06,"14,136,028"
منطقة الشرقية,الدمام,مزاد,2025/01/06,1446/07/06,"14,139,493"
منطقة الشرقية,الدمام,مزاد,2025/01/06,1446/07/06,"14,139,692"
منطقة الشرقية,الدمام,مزاد,2025/01/06,1446/07/06,"14,137,394"
منطقة حائل,حائل,مزاد,2025/01/06,1446/07/06,"14,137,884"
منطقة حائل,حائل,مزاد,2025/01/06,1446/07/06,"14,137,885"
منطقة حائل,حائل,مزاد,2025/01/06,1446/07/06,"14,137,886"
منطقة حائل,حائل,مزاد,2025/01/06,1446/07/06,"14,137,882"
منطقة حائل,حائل,مزاد,2025/01/06,1446/07/06,"14,137,883"
منطقة الرياض,الرياض,مزاد,2025/01/07,1446/07/07,"14,148,843"
منطقة الرياض,الرياض,مزاد,2025/01/07,1446/07/07,"14,148,400"
منطقة الرياض,الرياض,مزاد,2025/01/07,1446/07/07,"14,149,760"
منطقة الرياض,الرياض,مزاد,2025/01/07,1446/07/07,"14,149,758"
منطقة الرياض,الرياض,مزاد,2025/01/07,1446/07/07,"14,140,747"
منطقة الرياض,الرياض,مزاد,2025/01/07,1446/07/07,"14,148,844"
منطقة الرياض,الرياض,مزاد,2025/01/07,1446/07/07,"14,150,267"
منطقة مكة المكرمه,جده,مزاد,2025/01/07,1446/07/07,"14,148,238"
منطقة مكة المكرمه,جده,مزاد,2025/01/07,1446/07/07,"14,152,087"
منطقة مكة المكرمه,جده,مزاد,2025/01/07,1446/07/07,"14,149,745"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/07,1446/07/07,"14,142,901"
منطقة الشرقية,الدمام,مزاد,2025/01/07,1446/07/07,"14,142,549"
منطقة الشرقية,الدمام,مزاد,2025/01/07,1446/07/07,"14,142,608"
منطقة الشرقية,الدمام,مزاد,2025/01/07,1446/07/07,"14,142,381"
منطقة الشرقية,الدمام,مزاد,2025/01/07,1446/07/07,"14,142,550"
منطقة الشرقية,الدمام,مزاد,2025/01/07,1446/07/07,"14,142,514"
منطقة الشرقية,الدمام,مزاد,2025/01/07,1446/07/07,"14,142,655"
منطقة عسير,ابها,مزاد,2025/01/07,1446/07/07,"14,150,901"
منطقة عسير,ابها,مزاد,2025/01/07,1446/07/07,"14,150,903"
منطقة عسير,ابها,مزاد,2025/01/07,1446/07/07,"14,150,902"
منطقة حائل,حائل,مزاد,2025/01/07,1446/07/07,"14,148,895"
منطقة حائل,حائل,مزاد,2025/01/07,1446/07/07,"14,149,456"
منطقة جازان,جيزان,مزاد,2025/01/07,1446/07/07,"14,149,425"
منطقة الرياض,الرياض,مزاد,2025/01/08,1446/07/08,"14,158,691"
منطقة الرياض,الرياض,مزاد,2025/01/08,1446/07/08,"14,152,663"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/08,1446/07/08,"14,152,791"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/08,1446/07/08,"14,158,583"
منطقة مكة المكرمه,جده,مزاد,2025/01/08,1446/07/08,"14,157,133"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/08,1446/07/08,"14,157,105"
منطقة الشرقية,الدمام,مزاد,2025/01/08,1446/07/08,"14,156,083"
منطقة حائل,حائل,مزاد,2025/01/08,1446/07/08,"14,155,431"
منطقة جازان,جيزان,مزاد,2025/01/08,1446/07/08,"14,157,277"
منطقة الرياض,الرياض,مزاد,2025/01/09,1446/07/09,"14,163,128"
منطقة مكة المكرمه,جده,مزاد,2025/01/09,1446/07/09,"14,162,527"
منطقة مكة المكرمه,جده,مزاد,2025/01/09,1446/07/09,"14,164,302"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/09,1446/07/09,"14,163,133"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/09,1446/07/09,"14,159,883"
منطقة الشرقية,الدمام,مزاد,2025/01/09,1446/07/09,"14,158,852"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/09,1446/07/09,"14,160,228"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/09,1446/07/09,"14,160,239"
منطقة الرياض,الرياض,مزاد,2025/01/10,1446/07/10,"14,169,135"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,449"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,450"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,451"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,184,996"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,452"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,453"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,443"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,444"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,445"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,446"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,447"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,181,448"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,175,132"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,175,130"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,174,075"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,180,220"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,180,201"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,180,180"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,175,131"
منطقة الرياض,الرياض,مزاد,2025/01/12,1446/07/12,"14,182,209"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/12,1446/07/12,"14,180,555"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/12,1446/07/12,"14,175,545"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/12,1446/07/12,"14,175,433"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/12,1446/07/12,"14,181,903"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/12,1446/07/12,"14,181,904"
منطقة مكة المكرمه,جده,مزاد,2025/01/12,1446/07/12,"14,182,586"
منطقة مكة المكرمه,جده,مزاد,2025/01/12,1446/07/12,"14,175,298"
منطقة مكة المكرمه,جده,مزاد,2025/01/12,1446/07/12,"14,182,764"
منطقة مكة المكرمه,جده,مزاد,2025/01/12,1446/07/12,"14,183,760"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/12,1446/07/12,"14,179,779"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/12,1446/07/12,"14,181,299"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/12,1446/07/12,"14,175,544"
منطقة القصيم,بريده,مزاد,2025/01/12,1446/07/12,"14,181,634"
منطقة القصيم,بريده,مزاد,2025/01/12,1446/07/12,"14,174,767"
منطقة الشرقية,الدمام,مزاد,2025/01/12,1446/07/12,"14,183,319"
منطقة حائل,حائل,مزاد,2025/01/12,1446/07/12,"14,175,335"
منطقة حائل,حائل,مزاد,2025/01/12,1446/07/12,"14,174,731"
منطقة حائل,حائل,مزاد,2025/01/12,1446/07/12,"14,175,334"
منطقة حائل,حائل,مزاد,2025/01/12,1446/07/12,"14,175,336"
منطقة جازان,جيزان,مزاد,2025/01/12,1446/07/12,"14,174,706"
منطقة الجوف,سكاكا,مزاد,2025/01/12,1446/07/12,"14,184,901"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,193,702"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,705"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,704"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,703"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,191,109"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,701"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,700"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,699"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,698"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,697"
منطقة الرياض,الرياض,مزاد,2025/01/13,1446/07/13,"14,192,702"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/13,1446/07/13,"14,196,374"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/13,1446/07/13,"14,191,919"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/13,1446/07/13,"14,192,023"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/13,1446/07/13,"14,191,975"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/13,1446/07/13,"14,191,976"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/13,1446/07/13,"14,194,314"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/13,1446/07/13,"14,191,688"
منطقة القصيم,بريده,مزاد,2025/01/13,1446/07/13,"14,194,702"
منطقة القصيم,بريده,مزاد,2025/01/13,1446/07/13,"14,194,746"
منطقة القصيم,بريده,مزاد,2025/01/13,1446/07/13,"14,194,513"
منطقة الشرقية,الدمام,مزاد,2025/01/13,1446/07/13,"14,195,988"
منطقة الشرقية,الدمام,مزاد,2025/01/13,1446/07/13,"14,186,271"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,195,407"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,522"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,520"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,525"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,526"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,527"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,528"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,529"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,530"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,531"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,532"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,533"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,534"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,535"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,536"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,537"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,538"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,521"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,523"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/13,1446/07/13,"14,196,524"
منطقة عسير,ابها,مزاد,2025/01/13,1446/07/13,"14,194,689"
منطقة عسير,ابها,مزاد,2025/01/13,1446/07/13,"14,193,997"
منطقة حائل,حائل,مزاد,2025/01/13,1446/07/13,"14,194,785"
منطقة حائل,حائل,مزاد,2025/01/13,1446/07/13,"14,185,898"
منطقة حائل,حائل,مزاد,2025/01/13,1446/07/13,"14,194,765"
منطقة جازان,جيزان,مزاد,2025/01/13,1446/07/13,"14,187,103"
منطقة الجوف,سكاكا,مزاد,2025/01/13,1446/07/13,"14,195,177"
منطقة الحدود الشمالية,عرعر,مزاد,2025/01/13,1446/07/13,"14,185,640"
منطقة الرياض,الرياض,مزاد,2025/01/14,1446/07/14,"14,209,932"
منطقة الرياض,الرياض,مزاد,2025/01/14,1446/07/14,"14,205,122"
منطقة الرياض,الرياض,مزاد,2025/01/14,1446/07/14,"14,205,121"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/14,1446/07/14,"14,202,958"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/14,1446/07/14,"14,206,147"
منطقة مكة المكرمه,جده,مزاد,2025/01/14,1446/07/14,"14,205,139"
منطقة مكة المكرمه,جده,مزاد,2025/01/14,1446/07/14,"14,205,117"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/14,1446/07/14,"14,206,571"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/14,1446/07/14,"14,204,953"
منطقة القصيم,بريده,مزاد,2025/01/14,1446/07/14,"14,208,692"
منطقة القصيم,بريده,مزاد,2025/01/14,1446/07/14,"14,202,587"
منطقة القصيم,بريده,مزاد,2025/01/14,1446/07/14,"14,199,059"
منطقة القصيم,بريده,مزاد,2025/01/14,1446/07/14,"14,208,873"
منطقة القصيم,بريده,مزاد,2025/01/14,1446/07/14,"14,199,532"
منطقة عسير,ابها,مزاد,2025/01/14,1446/07/14,"14,208,335"
منطقة عسير,ابها,مزاد,2025/01/14,1446/07/14,"14,206,390"
منطقة حائل,حائل,مزاد,2025/01/14,1446/07/14,"14,205,892"
منطقة جازان,جيزان,مزاد,2025/01/14,1446/07/14,"14,206,936"
منطقة الجوف,سكاكا,مزاد,2025/01/14,1446/07/14,"14,204,702"
منطقة الجوف,سكاكا,مزاد,2025/01/14,1446/07/14,"14,198,736"
منطقة الجوف,سكاكا,مزاد,2025/01/14,1446/07/14,"14,198,737"
منطقة الجوف,سكاكا,مزاد,2025/01/14,1446/07/14,"14,198,738"
منطقة الجوف,سكاكا,مزاد,2025/01/14,1446/07/14,"14,198,735"
منطقة الرياض,الرياض,مزاد,2025/01/15,1446/07/15,"14,216,470"
منطقة الرياض,الرياض,مزاد,2025/01/15,1446/07/15,"14,216,175"
منطقة الرياض,الرياض,مزاد,2025/01/15,1446/07/15,"14,216,178"
منطقة الرياض,الرياض,مزاد,2025/01/15,1446/07/15,"14,216,176"
منطقة الرياض,الرياض,مزاد,2025/01/15,1446/07/15,"14,216,174"
منطقة الرياض,الرياض,مزاد,2025/01/15,1446/07/15,"14,217,886"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/15,1446/07/15,"14,217,260"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/15,1446/07/15,"14,211,346"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/15,1446/07/15,"14,211,348"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/15,1446/07/15,"14,211,347"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/15,1446/07/15,"14,216,401"
منطقة مكة المكرمه,جده,مزاد,2025/01/15,1446/07/15,"14,211,568"
منطقة مكة المكرمه,جده,مزاد,2025/01/15,1446/07/15,"14,211,618"
منطقة مكة المكرمه,جده,مزاد,2025/01/15,1446/07/15,"14,216,408"
منطقة مكة المكرمه,جده,مزاد,2025/01/15,1446/07/15,"14,217,885"
منطقة مكة المكرمه,جده,مزاد,2025/01/15,1446/07/15,"14,211,569"
منطقة مكة المكرمه,جده,مزاد,2025/01/15,1446/07/15,"14,211,529"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/15,1446/07/15,"14,217,226"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/15,1446/07/15,"14,214,947"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/15,1446/07/15,"14,214,948"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/15,1446/07/15,"14,217,227"
منطقة الشرقية,الدمام,مزاد,2025/01/15,1446/07/15,"14,215,652"
منطقة الشرقية,الدمام,مزاد,2025/01/15,1446/07/15,"14,215,653"
منطقة الشرقية,الدمام,مزاد,2025/01/15,1446/07/15,"14,210,859"
منطقة الشرقية,الاحساء,مزاد,2025/01/15,1446/07/15,"14,216,102"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/15,1446/07/15,"14,210,502"
منطقة حائل,حائل,مزاد,2025/01/15,1446/07/15,"14,216,075"
منطقة جازان,جيزان,مزاد,2025/01/15,1446/07/15,"14,215,657"
منطقة الرياض,الرياض,مزاد,2025/01/16,1446/07/16,"14,224,502"
منطقة الرياض,الرياض,مزاد,2025/01/16,1446/07/16,"14,223,336"
منطقة الرياض,الرياض,مزاد,2025/01/16,1446/07/16,"14,225,506"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/16,1446/07/16,"14,224,010"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/16,1446/07/16,"14,223,832"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/16,1446/07/16,"14,223,833"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/16,1446/07/16,"14,223,189"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/16,1446/07/16,"14,219,432"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/16,1446/07/16,"14,224,635"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/16,1446/07/16,"14,224,636"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/16,1446/07/16,"14,224,756"
منطقة الشرقية,الدمام,مزاد,2025/01/16,1446/07/16,"14,223,054"
منطقة الشرقية,الدمام,مزاد,2025/01/16,1446/07/16,"14,223,053"
منطقة الشرقية,الاحساء,مزاد,2025/01/16,1446/07/16,"14,219,152"
منطقة عسير,ابها,مزاد,2025/01/16,1446/07/16,"14,225,524"
منطقة عسير,ابها,مزاد,2025/01/16,1446/07/16,"14,225,523"
منطقة عسير,ابها,مزاد,2025/01/16,1446/07/16,"14,225,521"
منطقة عسير,ابها,مزاد,2025/01/16,1446/07/16,"14,224,539"
منطقة حائل,حائل,مزاد,2025/01/16,1446/07/16,"14,225,998"
منطقة حائل,حائل,مزاد,2025/01/16,1446/07/16,"14,223,115"
منطقة حائل,حائل,مزاد,2025/01/16,1446/07/16,"14,223,117"
منطقة حائل,حائل,مزاد,2025/01/16,1446/07/16,"14,223,116"
منطقة الجوف,سكاكا,مزاد,2025/01/16,1446/07/16,"14,219,600"
منطقة الجوف,سكاكا,مزاد,2025/01/16,1446/07/16,"14,223,039"
منطقة مكة المكرمه,جده,مزاد,2025/01/18,1446/07/18,"14,236,084"
منطقة الرياض,الرياض,مزاد,2025/01/19,1446/07/19,"14,245,606"
منطقة الرياض,الرياض,مزاد,2025/01/19,1446/07/19,"14,246,258"
منطقة الرياض,الرياض,مزاد,2025/01/19,1446/07/19,"14,244,335"
منطقة الرياض,الرياض,مزاد,2025/01/19,1446/07/19,"14,248,118"
منطقة مكة المكرمه,جده,مزاد,2025/01/19,1446/07/19,"14,247,645"
منطقة مكة المكرمه,جده,مزاد,2025/01/19,1446/07/19,"14,250,573"
منطقة مكة المكرمه,جده,مزاد,2025/01/19,1446/07/19,"14,250,589"
منطقة مكة المكرمه,جده,مزاد,2025/01/19,1446/07/19,"14,247,646"
منطقة مكة المكرمه,جده,مزاد,2025/01/19,1446/07/19,"14,250,565"
منطقة مكة المكرمه,جده,مزاد,2025/01/19,1446/07/19,"14,250,563"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/19,1446/07/19,"14,245,882"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/19,1446/07/19,"14,245,886"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/19,1446/07/19,"14,246,294"
منطقة القصيم,بريده,مزاد,2025/01/19,1446/07/19,"14,244,722"
منطقة الشرقية,الدمام,مزاد,2025/01/19,1446/07/19,"14,248,734"
منطقة الشرقية,الدمام,مزاد,2025/01/19,1446/07/19,"14,245,413"
منطقة الشرقية,الدمام,مزاد,2025/01/19,1446/07/19,"14,245,412"
منطقة الشرقية,الدمام,مزاد,2025/01/19,1446/07/19,"14,248,578"
منطقة الشرقية,الدمام,مزاد,2025/01/19,1446/07/19,"14,246,499"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/19,1446/07/19,"14,244,294"
منطقة عسير,ابها,مزاد,2025/01/19,1446/07/19,"14,249,357"
منطقة عسير,ابها,مزاد,2025/01/19,1446/07/19,"14,238,827"
منطقة حائل,حائل,مزاد,2025/01/19,1446/07/19,"14,238,195"
منطقة حائل,حائل,مزاد,2025/01/19,1446/07/19,"14,238,194"
منطقة حائل,حائل,مزاد,2025/01/19,1446/07/19,"14,238,193"
منطقة حائل,حائل,مزاد,2025/01/19,1446/07/19,"14,239,099"
منطقة الرياض,الرياض,مزاد,2025/01/20,1446/07/20,"14,258,991"
منطقة الرياض,الرياض,مزاد,2025/01/20,1446/07/20,"14,264,061"
منطقة الرياض,الرياض,مزاد,2025/01/20,1446/07/20,"14,261,211"
منطقة الرياض,الرياض,مزاد,2025/01/20,1446/07/20,"14,262,148"
منطقة الرياض,الرياض,مزاد,2025/01/20,1446/07/20,"14,258,992"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/20,1446/07/20,"14,252,722"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/20,1446/07/20,"14,252,321"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/20,1446/07/20,"14,259,715"
منطقة مكة المكرمه,جده,مزاد,2025/01/20,1446/07/20,"14,261,300"
منطقة مكة المكرمه,جده,مزاد,2025/01/20,1446/07/20,"14,261,301"
منطقة مكة المكرمه,جده,مزاد,2025/01/20,1446/07/20,"14,261,303"
منطقة مكة المكرمه,جده,مزاد,2025/01/20,1446/07/20,"14,261,298"
منطقة مكة المكرمه,جده,مزاد,2025/01/20,1446/07/20,"14,261,299"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/20,1446/07/20,"14,262,559"
منطقة القصيم,بريده,مزاد,2025/01/20,1446/07/20,"14,251,866"
منطقة الشرقية,الدمام,مزاد,2025/01/20,1446/07/20,"14,261,894"
منطقة الشرقية,حفر الباطن,مزاد,2025/01/20,1446/07/20,"14,251,871"
منطقة حائل,حائل,مزاد,2025/01/20,1446/07/20,"14,252,127"
منطقة حائل,حائل,مزاد,2025/01/20,1446/07/20,"14,263,482"
منطقة حائل,حائل,مزاد,2025/01/20,1446/07/20,"14,252,126"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,277,695"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,266,276"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,264,764"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,279,180"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,279,181"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,279,182"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,279,176"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,279,177"
