المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,677"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,657"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,680"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,651"
 الرياض,الرياض,مزاد,2025/07/30,"15,792,386"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,662"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,668"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,380"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,391"
 الرياض,الرياض,قسمة تركة,2025/07/30,"15,792,652"
 الرياض,الرياض,مزاد,2025/07/30,"15,792,681"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,792,670"
 الرياض,الرياض,أوراق تجارية,2025/07/30,"15,792,654"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/07/30,"15,792,683"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/30,"15,792,388"
 مكة المكرمه,جده,مزاد,2025/07/30,"15,792,398"
 مكة المكرمه,جده,قسمة تركة,2025/07/30,"15,792,666"
 مكة المكرمه,جده,احكام و قرارات,2025/07/30,"15,792,381"
 مكة المكرمه,جده,مزاد,2025/07/30,"15,792,390"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/07/30,"15,792,656"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/30,"15,792,660"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/30,"15,792,663"
 القصيم,بريده,قسمة تركة,2025/07/30,"15,785,329"
 القصيم,بريده,قسمة تركة,2025/07/30,"15,792,396"
 القصيم,بريده,قسمة تركة,2025/07/30,"15,792,384"
 القصيم,بريده,قسمة تركة,2025/07/30,"15,792,661"
 القصيم,بريده,عقود,2025/07/30,"15,792,393"
 القصيم,بريده,قسمة تركة,2025/07/30,"15,792,385"
 القصيم,بريده,احكام و قرارات,2025/07/30,"15,792,650"
 الشرقية,الدمام,قسمة تركة,2025/07/30,"15,792,676"
 الشرقية,الدمام,اخلاء,2025/07/30,"15,792,649"
 الشرقية,الدمام,قسمة تركة,2025/07/30,"15,792,655"
 الشرقية,الاحساء,قسمة تركة,2025/07/30,"15,792,667"
 الشرقية,الاحساء,قسمة تركة,2025/07/30,"15,792,659"
 الشرقية,الاحساء,قسمة تركة,2025/07/30,"15,792,658"
 الشرقية,حفر الباطن,مزاد,2025/07/30,"15,792,389"
 عسير,ابها,مزاد,2025/07/30,"15,792,682"
 عسير,ابها,احكام و قرارات,2025/07/30,"15,789,560"
 عسير,ابها,قسمة تركة,2025/07/30,"15,792,379"
 عسير,ابها,قسمة تركة,2025/07/30,"15,792,679"
 عسير,ابها,قسمة تركة,2025/07/30,"15,792,387"
 عسير,ابها,مزاد,2025/07/30,"15,792,394"
 عسير,ابها,مزاد,2025/07/30,"15,792,397"
 عسير,ابها,قسمة تركة,2025/07/30,"15,792,395"
 تبوك,تبوك,قسمة تركة,2025/07/30,"15,792,665"
 حائل,حائل,مزاد,2025/07/30,"15,792,669"
 حائل,حائل,قسمة تركة,2025/07/30,"15,792,684"
 حائل,حائل,قسمة تركة,2025/07/30,"15,792,653"
 جازان,جيزان,قسمة تركة,2025/07/30,"15,792,664"
 الجوف,سكاكا,قسمة تركة,2025/07/30,"15,792,392"
 الجوف,سكاكا,قسمة تركة,2025/07/30,"15,792,383"
 الرياض,الرياض,قسمة تركة,2025/07/31,"15,800,048"
 الرياض,الرياض,قسمة تركة,2025/07/31,"15,800,055"
 الرياض,الرياض,قسمة تركة,2025/07/31,"15,800,046"
 الرياض,الرياض,قسمة تركة,2025/07/31,"15,800,059"
 الرياض,الرياض,مزاد,2025/07/31,"15,800,052"
 الرياض,الرياض,قسمة تركة,2025/07/31,"15,800,047"
 الرياض,الرياض,قسمة تركة,2025/07/31,"15,800,053"
 مكة المكرمه,جده,قسمة تركة,2025/07/31,"15,800,054"
 مكة المكرمه,جده,مزاد,2025/07/31,"15,800,058"
 مكة المكرمه,جده,قسمة تركة,2025/07/31,"15,798,459"
 مكة المكرمه,جده,قسمة تركة,2025/07/31,"15,798,440"
 القصيم,بريده,مزاد,2025/07/31,"15,800,049"
 الشرقية,الدمام,اخلاء,2025/07/31,"15,800,051"
 الشرقية,الدمام,اخلاء,2025/07/31,"15,800,050"
 الشرقية,الدمام,اخلاء,2025/07/31,"15,800,056"
 الشرقية,الدمام,قسمة تركة,2025/07/31,"15,800,057"
 مكة المكرمه,جده,قسمة تركة,2025/08/03,"15,827,974"
 مكة المكرمه,جده,مزاد,2025/08/03,"15,827,916"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,878"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,839,606"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,882"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,877"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,839,598"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,896"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,900"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,841,872"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,837,612"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,889"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,870"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,897"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,876"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,899"
 الرياض,الرياض,عقود,2025/08/04,"15,841,874"
 الرياض,الرياض,أوراق تجارية,2025/08/04,"15,841,893"
 الرياض,الرياض,قسمة تركة,2025/08/04,"15,841,894"
 الرياض,الرياض,مزاد,2025/08/04,"15,839,605"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/04,"15,839,601"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/04,"15,839,068"
 مكة المكرمه,جده,مزاد,2025/08/04,"15,839,600"
 مكة المكرمه,جده,قسمة تركة,2025/08/04,"15,838,876"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/04,"15,841,888"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/04,"15,841,886"
 القصيم,بريده,مزاد,2025/08/04,"15,839,599"
 القصيم,بريده,مزاد,2025/08/04,"15,841,891"
 القصيم,بريده,مزاد,2025/08/04,"15,841,884"
 القصيم,بريده,مزاد,2025/08/04,"15,839,611"
 القصيم,بريده,احكام و قرارات,2025/08/04,"15,839,603"
 القصيم,بريده,احكام و قرارات,2025/08/04,"15,839,607"
 القصيم,بريده,احكام و قرارات,2025/08/04,"15,839,608"
 القصيم,بريده,احكام و قرارات,2025/08/04,"15,839,602"
 الشرقية,الدمام,اخلاء,2025/08/04,"15,839,610"
 الشرقية,الدمام,قسمة تركة,2025/08/04,"15,839,604"
 الشرقية,حفر الباطن,مزاد,2025/08/04,"15,841,885"
 الشرقية,حفر الباطن,مزاد,2025/08/04,"15,841,871"
 الشرقية,حفر الباطن,أوراق تجارية,2025/08/04,"15,841,873"
 الشرقية,حفر الباطن,مزاد,2025/08/04,"15,841,887"
 عسير,ابها,قسمة تركة,2025/08/04,"15,841,892"
 جازان,جيزان,قسمة تركة,2025/08/04,"15,841,875"
 جازان,جيزان,عقود,2025/08/04,"15,841,881"
 جازان,جيزان,قسمة تركة,2025/08/04,"15,837,611"
 جازان,جيزان,قسمة تركة,2025/08/04,"15,837,610"
 نجران,نجران,قسمة تركة,2025/08/04,"15,841,890"
 الجوف,سكاكا,قسمة تركة,2025/08/04,"15,841,895"
 الجوف,سكاكا,قسمة تركة,2025/08/04,"15,841,901"
 الجوف,سكاكا,قسمة تركة,2025/08/04,"15,841,898"
 الجوف,سكاكا,قسمة تركة,2025/08/04,"15,841,883"
 الباحة,الباحه,قسمة تركة,2025/08/04,"15,841,869"
 الباحة,الباحه,مزاد,2025/08/04,"15,841,879"
 الباحة,الباحه,مزاد,2025/08/04,"15,841,880"
 الرياض,الرياض,أوراق تجارية,2025/08/05,"15,847,908"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/08/05,"15,849,821"
 مكة المكرمه,جده,أوراق تجارية,2025/08/05,"15,847,907"
 الرياض,الرياض,قسمة تركة,2025/08/06,"15,860,532"
 الرياض,الرياض,قسمة تركة,2025/08/06,"15,860,536"
 الرياض,الرياض,قسمة تركة,2025/08/06,"15,862,212"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/08/06,"15,860,535"
 مكة المكرمه,جده,اخلاء,2025/08/06,"15,860,531"
 مكة المكرمه,جده,اخلاء,2025/08/06,"15,860,533"
 مكة المكرمه,جده,اخلاء,2025/08/06,"15,860,534"
 القصيم,بريده,قسمة تركة,2025/08/06,"15,860,537"
 الرياض,الرياض,عقود,2025/08/07,"15,870,859"
 الرياض,الرياض,قسمة تركة,2025/08/07,"15,869,324"
 الرياض,الرياض,قسمة تركة,2025/08/07,"15,871,149"
 الرياض,الرياض,أوراق تجارية,2025/08/07,"15,869,327"
 الرياض,الرياض,مزاد,2025/08/07,"15,871,143"
 الرياض,الرياض,قسمة تركة,2025/08/07,"15,869,322"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/07,"15,871,150"
 مكة المكرمه,جده,اخلاء,2025/08/07,"15,869,316"
 مكة المكرمه,جده,قسمة تركة,2025/08/07,"15,869,287"
 مكة المكرمه,جده,مزاد,2025/08/07,"15,869,323"
 مكة المكرمه,جده,عقود,2025/08/07,"15,871,148"
 مكة المكرمه,جده,مزاد,2025/08/07,"15,867,859"
 مكة المكرمه,جده,مزاد,2025/08/07,"15,867,860"
 مكة المكرمه,جده,مزاد,2025/08/07,"15,867,861"
 مكة المكرمه,جده,مزاد,2025/08/07,"15,867,862"
 مكة المكرمه,جده,مزاد,2025/08/07,"15,867,858"
 مكة المكرمه,جده,مزاد,2025/08/07,"15,869,288"
 مكة المكرمه,جده,احكام و قرارات,2025/08/07,"15,871,144"
 مكة المكرمه,جده,قسمة تركة,2025/08/07,"15,869,296"
 مكة المكرمه,جده,قسمة تركة,2025/08/07,"15,870,854"
 مكة المكرمه,جده,قسمة تركة,2025/08/07,"15,869,308"
 مكة المكرمه,الطائف,قسمة تركة,2025/08/07,"15,870,999"
 مكة المكرمه,الطائف,قسمة تركة,2025/08/07,"15,870,998"
 مكة المكرمه,الطائف,قسمة تركة,2025/08/07,"15,869,299"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/07,"15,869,291"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/07,"15,869,306"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/07,"15,869,319"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/07,"15,871,145"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/07,"15,871,152"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/07,"15,871,151"
 القصيم,بريده,قسمة تركة,2025/08/07,"15,869,326"
 القصيم,بريده,قسمة تركة,2025/08/07,"15,869,315"
 القصيم,بريده,قسمة تركة,2025/08/07,"15,869,298"
 القصيم,بريده,قسمة تركة,2025/08/07,"15,869,295"
 الشرقية,الاحساء,قسمة تركة,2025/08/07,"15,869,318"
 الشرقية,الاحساء,قسمة تركة,2025/08/07,"15,869,290"
 الشرقية,الاحساء,أوراق تجارية,2025/08/07,"15,871,147"
 الشرقية,حفر الباطن,مزاد,2025/08/07,"15,869,321"
 الشرقية,حفر الباطن,قسمة تركة,2025/08/07,"15,869,301"
 الشرقية,حفر الباطن,احكام و قرارات,2025/08/07,"15,869,289"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,310"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,307"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,304"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,300"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,293"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,292"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,314"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,294"
 تبوك,تبوك,قسمة تركة,2025/08/07,"15,869,311"
 حائل,حائل,مزاد,2025/08/07,"15,870,965"
 حائل,حائل,مزاد,2025/08/07,"15,870,964"
 جازان,جيزان,احكام و قرارات,2025/08/07,"15,869,312"
 الجوف,سكاكا,قسمة تركة,2025/08/07,"15,869,302"
 الجوف,سكاكا,قسمة تركة,2025/08/07,"15,869,303"
 الجوف,سكاكا,قسمة تركة,2025/08/07,"15,871,153"
 الجوف,سكاكا,قسمة تركة,2025/08/07,"15,871,146"
 الجوف,سكاكا,قسمة تركة,2025/08/07,"15,869,313"
 الجوف,سكاكا,قسمة تركة,2025/08/07,"15,869,297"
 الرياض,الرياض,قسمة تركة,2025/08/10,"15,895,777"
 الرياض,الرياض,قسمة تركة,2025/08/10,"15,895,780"
 الرياض,الرياض,قسمة تركة,2025/08/10,"15,895,786"
 الرياض,الرياض,قسمة تركة,2025/08/10,"15,896,567"
 الرياض,الرياض,مزاد,2025/08/10,"15,895,779"
 الرياض,الرياض,قسمة تركة,2025/08/10,"15,896,284"
 الرياض,الرياض,أوراق تجارية,2025/08/10,"15,883,931"
 الرياض,الرياض,قسمة تركة,2025/08/10,"15,896,568"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/08/10,"15,883,932"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/10,"15,895,785"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/08/10,"15,892,078"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/08/10,"15,883,937"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/08/10,"15,883,936"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/10,"15,883,934"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,895,789"
 مكة المكرمه,جده,قسمة تركة,2025/08/10,"15,896,566"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,895,787"
 مكة المكرمه,جده,قسمة تركة,2025/08/10,"15,895,794"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,883,935"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,895,792"
 مكة المكرمه,جده,أوراق تجارية,2025/08/10,"15,883,933"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,895,790"
 مكة المكرمه,جده,قسمة تركة,2025/08/10,"15,896,285"
 مكة المكرمه,جده,قسمة تركة,2025/08/10,"15,895,796"
 مكة المكرمه,الطائف,قسمة تركة,2025/08/10,"15,895,793"
 الشرقية,الدمام,قسمة تركة,2025/08/10,"15,895,783"
 الشرقية,الدمام,قسمة تركة,2025/08/10,"15,895,795"
 الشرقية,الدمام,قسمة تركة,2025/08/10,"15,895,778"
 الشرقية,الدمام,أوراق تجارية,2025/08/10,"15,895,776"
 الشرقية,الدمام,مزاد,2025/08/10,"15,896,286"
 الشرقية,الدمام,قسمة تركة,2025/08/10,"15,895,791"
 تبوك,تبوك,قسمة تركة,2025/08/10,"15,895,781"
 تبوك,تبوك,مزاد,2025/08/10,"15,896,287"
 حائل,حائل,مزاد,2025/08/10,"15,895,782"
 الرياض,الرياض,قسمة تركة,2025/08/12,"15,918,263"
 الرياض,الرياض,مزاد,2025/08/12,"15,918,252"
 الرياض,الرياض,اخلاء,2025/08/12,"15,920,285"
 الرياض,الرياض,قسمة تركة,2025/08/12,"15,921,161"
 الرياض,الرياض,مزاد,2025/08/12,"15,918,265"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/12,"15,917,212"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/12,"15,918,415"
 مكة المكرمه,جده,مزاد,2025/08/12,"15,918,257"
 مكة المكرمه,جده,قسمة تركة,2025/08/12,"15,918,256"
 مكة المكرمه,جده,احكام و قرارات,2025/08/12,"15,918,253"
 مكة المكرمه,جده,احكام و قرارات,2025/08/12,"15,918,258"
 مكة المكرمه,جده,قسمة تركة,2025/08/12,"15,918,254"
 مكة المكرمه,جده,قسمة تركة,2025/08/12,"15,918,259"
 مكة المكرمه,جده,قسمة تركة,2025/08/12,"15,918,269"
 مكة المكرمه,الطائف,قسمة تركة,2025/08/12,"15,916,905"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/12,"15,918,262"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/12,"15,918,261"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/12,"15,918,268"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/12,"15,918,266"
 القصيم,بريده,قسمة تركة,2025/08/12,"15,918,251"
 القصيم,بريده,قسمة تركة,2025/08/12,"15,918,255"
 الشرقية,الدمام,قسمة تركة,2025/08/12,"15,918,270"
 الشرقية,الدمام,قسمة تركة,2025/08/12,"15,918,264"
 الجوف,سكاكا,مزاد,2025/08/12,"15,918,276"
 الجوف,سكاكا,قسمة تركة,2025/08/12,"15,918,260"
 الجوف,سكاكا,قسمة تركة,2025/08/12,"15,920,286"
 الجوف,سكاكا,قسمة تركة,2025/08/12,"15,918,267"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/13,"15,928,780"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/13,"15,928,940"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/13,"15,928,937"
 القصيم,بريده,قسمة تركة,2025/08/13,"15,928,938"
 القصيم,بريده,مزاد,2025/08/13,"15,928,939"
 القصيم,بريده,قسمة تركة,2025/08/13,"15,928,941"
 القصيم,بريده,مزاد,2025/08/13,"15,922,869"
 القصيم,بريده,عقود,2025/08/13,"15,928,778"
 الشرقية,الدمام,قسمة تركة,2025/08/13,"15,928,779"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,114"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,126"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,122"
 الرياض,الرياض,مزاد,2025/08/14,"15,935,113"
 الرياض,الرياض,مزاد,2025/08/14,"15,935,131"
 الرياض,الرياض,اخلاء,2025/08/14,"15,935,127"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,135"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,124"
 الرياض,الرياض,أوراق تجارية,2025/08/14,"15,935,111"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,120"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,934,828"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,125"
 الرياض,الرياض,قسمة تركة,2025/08/14,"15,935,133"
 الرياض,الرياض,احكام و قرارات,2025/08/14,"15,935,112"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/14,"15,935,121"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/14,"15,934,820"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,935,123"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,935,119"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,936,233"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,934,827"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,935,142"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,935,144"
 مكة المكرمه,جده,مزاد,2025/08/14,"15,935,136"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,935,109"
 مكة المكرمه,جده,قسمة تركة,2025/08/14,"15,935,118"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/14,"15,935,129"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/14,"15,934,819"
 القصيم,بريده,مزاد,2025/08/14,"15,934,826"
 القصيم,بريده,قسمة تركة,2025/08/14,"15,935,128"
 القصيم,بريده,قسمة تركة,2025/08/14,"15,935,143"
 القصيم,بريده,قسمة تركة,2025/08/14,"15,935,117"
 القصيم,بريده,قسمة تركة,2025/08/14,"15,935,116"
 القصيم,بريده,قسمة تركة,2025/08/14,"15,935,130"
 القصيم,بريده,مزاد,2025/08/14,"15,934,829"
 القصيم,بريده,قسمة تركة,2025/08/14,"15,936,731"
 الشرقية,الدمام,احكام و قرارات,2025/08/14,"15,935,146"
 الشرقية,الدمام,قسمة تركة,2025/08/14,"15,935,115"
 الشرقية,الدمام,احكام و قرارات,2025/08/14,"15,935,134"
 الشرقية,الاحساء,قسمة تركة,2025/08/14,"15,935,139"
 الشرقية,الاحساء,قسمة تركة,2025/08/14,"15,935,137"
 عسير,ابها,قسمة تركة,2025/08/14,"15,935,132"
 تبوك,تبوك,قسمة تركة,2025/08/14,"15,935,140"
 حائل,حائل,مزاد,2025/08/14,"15,936,732"
 حائل,حائل,قسمة تركة,2025/08/14,"15,934,822"
 حائل,حائل,مزاد,2025/08/14,"15,934,830"
 حائل,حائل,قسمة تركة,2025/08/14,"15,935,145"
 حائل,حائل,قسمة تركة,2025/08/14,"15,934,818"
 حائل,حائل,قسمة تركة,2025/08/14,"15,934,816"
 حائل,حائل,مزاد,2025/08/14,"15,934,815"
 حائل,حائل,قسمة تركة,2025/08/14,"15,934,821"
 الحدود الشمالية,عرعر,قسمة تركة,2025/08/14,"15,935,147"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/08/17,"15,960,712"
 مكة المكرمه,جده,قسمة تركة,2025/08/17,"15,956,778"
 مكة المكرمه,جده,قسمة تركة,2025/08/17,"15,960,638"
 مكة المكرمه,جده,قسمة تركة,2025/08/17,"15,960,635"
 مكة المكرمه,الطائف,مزاد,2025/08/17,"15,960,714"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/17,"15,960,711"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/17,"15,949,353"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/17,"15,949,352"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/17,"15,949,355"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/17,"15,949,354"
 القصيم,بريده,قسمة تركة,2025/08/17,"15,960,715"
 الشرقية,الدمام,قسمة تركة,2025/08/17,"15,960,634"
 الشرقية,الدمام,قسمة تركة,2025/08/17,"15,960,637"
 الشرقية,الدمام,مزاد,2025/08/17,"15,960,636"
 الشرقية,حفر الباطن,مزاد,2025/08/17,"15,949,349"
 الشرقية,حفر الباطن,مزاد,2025/08/17,"15,949,348"
 الشرقية,حفر الباطن,مزاد,2025/08/17,"15,949,346"
 الشرقية,حفر الباطن,مزاد,2025/08/17,"15,949,356"
 الجوف,سكاكا,مزاد,2025/08/17,"15,960,713"
 الجوف,سكاكا,مزاد,2025/08/17,"15,960,717"
 الجوف,سكاكا,قسمة تركة,2025/08/17,"15,960,716"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,962,406"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,973,704"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,973,720"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,973,706"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,973,699"
 الرياض,الرياض,مزاد,2025/08/18,"15,973,710"
 الرياض,الرياض,أوراق تجارية,2025/08/18,"15,973,688"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,973,691"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,973,708"
 الرياض,الرياض,عقود,2025/08/18,"15,973,714"
 الرياض,الرياض,قسمة تركة,2025/08/18,"15,973,684"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/18,"15,973,715"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/18,"15,973,718"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/08/18,"15,973,719"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,711"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,707"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,709"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,703"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,694"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,692"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,685"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,683"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,697"
 مكة المكرمه,جده,مزاد,2025/08/18,"15,973,721"
 مكة المكرمه,جده,قسمة تركة,2025/08/18,"15,973,701"
 مكة المكرمه,الطائف,مزاد,2025/08/18,"15,973,705"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/18,"15,973,686"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/18,"15,973,700"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/18,"15,973,712"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/18,"15,973,689"
 القصيم,بريده,قسمة تركة,2025/08/18,"15,973,693"
 القصيم,بريده,قسمة تركة,2025/08/18,"15,973,713"
 القصيم,بريده,قسمة تركة,2025/08/18,"15,973,716"
 القصيم,بريده,قسمة تركة,2025/08/18,"15,973,695"
 القصيم,بريده,أوراق تجارية,2025/08/18,"15,973,681"
 الشرقية,الدمام,اخلاء,2025/08/18,"15,973,687"
 الشرقية,الدمام,قسمة تركة,2025/08/18,"15,973,698"
 الشرقية,الدمام,مزاد,2025/08/18,"15,973,696"
 الشرقية,الاحساء,قسمة تركة,2025/08/18,"15,973,702"
 عسير,ابها,احكام و قرارات,2025/08/18,"15,973,717"
 حائل,حائل,احكام و قرارات,2025/08/18,"15,973,682"
 الجوف,سكاكا,قسمة تركة,2025/08/18,"15,973,690"
 الرياض,الرياض,قسمة تركة,2025/08/19,"15,986,921"
 الرياض,الرياض,قسمة تركة,2025/08/19,"15,986,925"
 الرياض,الرياض,قسمة تركة,2025/08/19,"15,986,455"
 الرياض,الرياض,قسمة تركة,2025/08/19,"15,985,153"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/08/19,"15,982,082"
 مكة المكرمه,جده,مزاد,2025/08/19,"15,982,083"
 مكة المكرمه,جده,اخلاء,2025/08/19,"15,986,924"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,983,851"
 مكة المكرمه,جده,عام,2025/08/19,"15,982,081"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,986,927"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,986,926"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,986,922"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,986,226"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,986,225"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,986,227"
 مكة المكرمه,جده,قسمة تركة,2025/08/19,"15,986,928"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/08/19,"15,986,228"
 القصيم,بريده,قسمة تركة,2025/08/19,"15,982,080"
 القصيم,بريده,قسمة تركة,2025/08/19,"15,982,079"
 القصيم,بريده,مزاد,2025/08/19,"15,986,923"
 القصيم,بريده,قسمة تركة,2025/08/19,"15,983,070"
 عسير,ابها,أوراق تجارية,2025/08/19,"15,984,175"
 الرياض,الرياض,أوراق تجارية,2025/08/20,"15,992,227"
 مكة المكرمه,جده,أوراق تجارية,2025/08/20,"15,992,228"
 مكة المكرمه,جده,عقود,2025/08/20,"15,992,226"
 مكة المكرمه,جده,مزاد,2025/08/20,"15,992,229"
 الرياض,الرياض,قسمة تركة,2025/08/21,"16,002,658"
