المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 القصيم,بريده,مزاد,2025/07/29,"15,780,253"
 القصيم,بريده,مزاد,2025/07/29,"15,780,254"
 القصيم,بريده,مزاد,2025/07/29,"15,777,408"
 الشرقية,الدمام,مزاد,2025/07/29,"15,778,425"
 الشرقية,الدمام,مزاد,2025/07/29,"15,778,711"
 الشرقية,الدمام,مزاد,2025/07/29,"15,778,710"
 الشرقية,الدمام,مزاد,2025/07/29,"15,778,709"
 الشرقية,الدمام,مزاد,2025/07/29,"15,778,712"
 تبوك,تبوك,مزاد,2025/07/29,"15,779,851"
 حائل,حائل,مزاد,2025/07/29,"15,783,262"
 حائل,حائل,مزاد,2025/07/29,"15,784,224"
 الحدود الشمالية,عرعر,مزاد,2025/07/29,"15,770,485"
 الباحة,الباحه,مزاد,2025/07/29,"15,781,022"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,214"
 الرياض,الرياض,مزاد,2025/07/30,"15,786,021"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,024"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,031"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,023"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,026"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,030"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,022"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,028"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,032"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,033"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,027"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,025"
 الرياض,الرياض,مزاد,2025/07/30,"15,786,329"
 الرياض,الرياض,مزاد,2025/07/30,"15,790,199"
 مكة المكرمه,جده,مزاد,2025/07/30,"15,789,977"
 مكة المكرمه,جده,مزاد,2025/07/30,"15,788,787"
 الشرقية,الاحساء,مزاد,2025/07/30,"15,785,838"
 الشرقية,الاحساء,مزاد,2025/07/30,"15,785,837"
 حائل,حائل,مزاد,2025/07/30,"15,789,109"
 الجوف,سكاكا,مزاد,2025/07/30,"15,790,045"
 الرياض,الرياض,مزاد,2025/07/31,"15,799,982"
 الرياض,الرياض,مزاد,2025/07/31,"15,797,428"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/31,"15,798,232"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/31,"15,798,045"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/31,"15,798,044"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,694"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,693"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,692"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,691"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,699"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,698"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,697"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,696"
 مكة المكرمه,الطائف,مزاد,2025/07/31,"15,797,695"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/31,"15,797,581"
 القصيم,بريده,مزاد,2025/07/31,"15,799,768"
 الشرقية,الاحساء,مزاد,2025/07/31,"15,796,725"
 القصيم,بريده,مزاد,2025/08/02,"15,813,296"
 القصيم,بريده,مزاد,2025/08/02,"15,813,297"
 الرياض,الرياض,مزاد,2025/08/03,"15,813,968"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/03,"15,815,536"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/03,"15,816,109"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/03,"15,816,110"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/03,"15,815,535"
 مكة المكرمه,الطائف,مزاد,2025/08/03,"15,822,312"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/03,"15,827,029"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/03,"15,827,028"
 القصيم,بريده,مزاد,2025/08/03,"15,827,053"
 الشرقية,الدمام,مزاد,2025/08/03,"15,828,111"
 الشرقية,حفر الباطن,مزاد,2025/08/03,"15,824,686"
 تبوك,تبوك,مزاد,2025/08/03,"15,826,014"
 حائل,حائل,مزاد,2025/08/03,"15,815,345"
 الرياض,الرياض,مزاد,2025/08/04,"15,840,551"
 الرياض,الرياض,مزاد,2025/08/04,"15,837,674"
 الرياض,الرياض,مزاد,2025/08/04,"15,839,064"
 الرياض,الرياض,مزاد,2025/08/04,"15,839,184"
 الرياض,الرياض,مزاد,2025/08/04,"15,840,018"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/04,"15,829,274"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/04,"15,841,421"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/04,"15,840,576"
 مكة المكرمه,جده,مزاد,2025/08/04,"15,828,744"
 مكة المكرمه,جده,مزاد,2025/08/04,"15,828,743"
 مكة المكرمه,جده,مزاد,2025/08/04,"15,828,754"
 مكة المكرمه,جده,مزاد,2025/08/04,"15,828,755"
 مكة المكرمه,جده,مزاد,2025/08/04,"15,828,756"
 مكة المكرمه,الطائف,مزاد,2025/08/04,"15,838,009"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/04,"15,838,581"
 الشرقية,الدمام,مزاد,2025/08/04,"15,838,244"
 الشرقية,الدمام,مزاد,2025/08/04,"15,840,293"
 الشرقية,حفر الباطن,مزاد,2025/08/04,"15,839,947"
 عسير,ابها,مزاد,2025/08/04,"15,840,545"
 حائل,حائل,مزاد,2025/08/04,"15,840,380"
 الرياض,الرياض,مزاد,2025/08/05,"15,848,441"
 الرياض,الرياض,مزاد,2025/08/05,"15,848,225"
 الرياض,الرياض,مزاد,2025/08/05,"15,848,407"
 الرياض,الرياض,مزاد,2025/08/05,"15,848,408"
 الرياض,الرياض,مزاد,2025/08/05,"15,848,409"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/05,"15,849,041"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/05,"15,848,020"
 مكة المكرمه,جده,مزاد,2025/08/05,"15,849,752"
 مكة المكرمه,جده,مزاد,2025/08/05,"15,849,751"
 مكة المكرمه,جده,مزاد,2025/08/05,"15,849,750"
 مكة المكرمه,جده,مزاد,2025/08/05,"15,842,369"
 مكة المكرمه,جده,مزاد,2025/08/05,"15,851,212"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,848,507"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,603"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,602"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,596"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,595"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,597"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,598"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,599"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,600"
 مكة المكرمه,الطائف,مزاد,2025/08/05,"15,847,601"
 القصيم,بريده,مزاد,2025/08/05,"15,848,073"
 القصيم,بريده,مزاد,2025/08/05,"15,849,103"
 القصيم,بريده,مزاد,2025/08/05,"15,848,600"
 الشرقية,الدمام,مزاد,2025/08/05,"15,851,322"
 الجوف,سكاكا,مزاد,2025/08/05,"15,848,236"
 الجوف,سكاكا,مزاد,2025/08/05,"15,848,237"
 الرياض,الرياض,مزاد,2025/08/06,"15,860,653"
 الرياض,الرياض,مزاد,2025/08/06,"15,855,824"
 الرياض,الرياض,مزاد,2025/08/06,"15,855,825"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/06,"15,861,549"
 القصيم,بريده,مزاد,2025/08/06,"15,860,722"
 الشرقية,الدمام,مزاد,2025/08/06,"15,859,941"
 عسير,ابها,مزاد,2025/08/06,"15,859,854"
 حائل,حائل,مزاد,2025/08/06,"15,859,655"
 حائل,حائل,مزاد,2025/08/06,"15,861,487"
 الباحة,الباحه,مزاد,2025/08/06,"15,855,382"
 الرياض,الرياض,مزاد,2025/08/07,"15,864,027"
 الرياض,الرياض,مزاد,2025/08/07,"15,868,549"
 الرياض,الرياض,مزاد,2025/08/07,"15,868,554"
 الرياض,الرياض,مزاد,2025/08/07,"15,864,026"
 الرياض,الرياض,مزاد,2025/08/07,"15,864,028"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/07,"15,868,725"
 القصيم,بريده,مزاد,2025/08/07,"15,870,948"
 الشرقية,الدمام,مزاد,2025/08/07,"15,864,306"
 الشرقية,الدمام,مزاد,2025/08/07,"15,869,041"
 الشرقية,الدمام,مزاد,2025/08/07,"15,867,590"
 جازان,جيزان,مزاد,2025/08/07,"15,868,712"
 جازان,جيزان,مزاد,2025/08/07,"15,868,713"
 جازان,جيزان,مزاد,2025/08/07,"15,868,714"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,677"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,757"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,756"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,755"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,754"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,961"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,962"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,963"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,964"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,965"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,966"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,967"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,968"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,969"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,970"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,971"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,972"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,955"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,956"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,957"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,958"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,959"
 الرياض,الرياض,مزاد,2025/08/10,"15,893,960"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,577"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,753"
 الرياض,الرياض,مزاد,2025/08/10,"15,893,273"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,627"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,594"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,593"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,630"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,629"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,628"
 الرياض,الرياض,مزاد,2025/08/10,"15,894,960"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,615"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,614"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,616"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,617"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,619"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,626"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,738"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,704"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,752"
 الرياض,الرياض,مزاد,2025/08/10,"15,897,584"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,696"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,609"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,599"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,596"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,597"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,598"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,600"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,610"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,611"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,612"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,618"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,613"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,751"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,750"
 الرياض,الرياض,مزاد,2025/08/10,"15,891,620"
 الرياض,الرياض,مزاد,2025/08/10,"15,883,746"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/10,"15,895,234"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/10,"15,895,235"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/10,"15,895,236"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,896,825"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,895,649"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,896,824"
 مكة المكرمه,جده,مزاد,2025/08/10,"15,885,490"
 القصيم,بريده,مزاد,2025/08/10,"15,894,039"
 القصيم,بريده,مزاد,2025/08/10,"15,894,040"
 القصيم,بريده,مزاد,2025/08/10,"15,894,037"
 القصيم,بريده,مزاد,2025/08/10,"15,894,041"
 القصيم,بريده,مزاد,2025/08/10,"15,894,038"
 القصيم,بريده,مزاد,2025/08/10,"15,894,042"
 الشرقية,الدمام,مزاد,2025/08/10,"15,891,318"
 الشرقية,الدمام,مزاد,2025/08/10,"15,891,317"
 جازان,جيزان,مزاد,2025/08/10,"15,894,425"
 جازان,جيزان,مزاد,2025/08/10,"15,894,426"
 جازان,جيزان,مزاد,2025/08/10,"15,894,427"
 جازان,جيزان,مزاد,2025/08/10,"15,894,428"
 جازان,جيزان,مزاد,2025/08/10,"15,894,429"
 جازان,جيزان,مزاد,2025/08/10,"15,894,430"
 جازان,جيزان,مزاد,2025/08/10,"15,894,431"
 جازان,جيزان,مزاد,2025/08/10,"15,894,432"
 جازان,جيزان,مزاد,2025/08/10,"15,894,433"
 جازان,جيزان,مزاد,2025/08/10,"15,894,434"
 جازان,جيزان,مزاد,2025/08/10,"15,894,444"
 جازان,جيزان,مزاد,2025/08/10,"15,894,435"
 جازان,جيزان,مزاد,2025/08/10,"15,894,437"
 جازان,جيزان,مزاد,2025/08/10,"15,894,439"
 جازان,جيزان,مزاد,2025/08/10,"15,894,440"
 جازان,جيزان,مزاد,2025/08/10,"15,894,441"
 جازان,جيزان,مزاد,2025/08/10,"15,894,442"
 جازان,جيزان,مزاد,2025/08/10,"15,894,443"
 جازان,جيزان,مزاد,2025/08/10,"15,894,436"
 جازان,جيزان,مزاد,2025/08/10,"15,894,438"
 الباحة,الباحه,مزاد,2025/08/10,"15,894,445"
 الباحة,الباحه,مزاد,2025/08/10,"15,891,537"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,470"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,217"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,477"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,476"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,475"
 الرياض,الرياض,مزاد,2025/08/11,"15,898,962"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,121"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,471"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,472"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,473"
 الرياض,الرياض,مزاد,2025/08/11,"15,907,474"
 مكة المكرمه,جده,مزاد,2025/08/11,"15,905,117"
 مكة المكرمه,جده,مزاد,2025/08/11,"15,905,116"
 القصيم,بريده,مزاد,2025/08/11,"15,899,209"
 القصيم,بريده,مزاد,2025/08/11,"15,899,214"
 القصيم,بريده,مزاد,2025/08/11,"15,899,213"
 القصيم,بريده,مزاد,2025/08/11,"15,899,212"
 القصيم,بريده,مزاد,2025/08/11,"15,899,211"
 القصيم,بريده,مزاد,2025/08/11,"15,899,210"
 الشرقية,الدمام,مزاد,2025/08/11,"15,904,224"
 الشرقية,الدمام,مزاد,2025/08/11,"15,901,500"
 الشرقية,الدمام,مزاد,2025/08/11,"15,906,969"
 الشرقية,الاحساء,مزاد,2025/08/11,"15,900,323"
 حائل,حائل,مزاد,2025/08/11,"15,898,763"
 الرياض,الرياض,مزاد,2025/08/12,"15,917,503"
 الرياض,الرياض,مزاد,2025/08/12,"15,916,385"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/12,"15,920,759"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/12,"15,918,347"
 مكة المكرمه,جده,مزاد,2025/08/12,"15,908,765"
 مكة المكرمه,جده,مزاد,2025/08/12,"15,918,301"
 مكة المكرمه,جده,مزاد,2025/08/12,"15,909,317"
 مكة المكرمه,الطائف,مزاد,2025/08/12,"15,920,039"
 القصيم,بريده,مزاد,2025/08/12,"15,921,974"
 القصيم,بريده,مزاد,2025/08/12,"15,913,524"
 القصيم,بريده,مزاد,2025/08/12,"15,909,109"
 القصيم,بريده,مزاد,2025/08/12,"15,916,955"
 القصيم,بريده,مزاد,2025/08/12,"15,909,234"
 الشرقية,الدمام,مزاد,2025/08/12,"15,920,044"
 الشرقية,الدمام,مزاد,2025/08/12,"15,919,946"
 الشرقية,الدمام,مزاد,2025/08/12,"15,909,053"
 الشرقية,الاحساء,مزاد,2025/08/12,"15,919,765"
 الشرقية,حفر الباطن,مزاد,2025/08/12,"15,919,548"
 تبوك,تبوك,مزاد,2025/08/12,"15,919,075"
 الباحة,الباحه,مزاد,2025/08/12,"15,910,094"
 الباحة,الباحه,مزاد,2025/08/12,"15,918,105"
 الباحة,الباحه,مزاد,2025/08/12,"15,910,093"
 الباحة,الباحه,مزاد,2025/08/12,"15,910,092"
 الرياض,الرياض,مزاد,2025/08/13,"15,928,687"
 الرياض,الرياض,مزاد,2025/08/13,"15,925,762"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/13,"15,923,537"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/13,"15,923,536"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,317"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,289"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,290"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,291"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,294"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,295"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,296"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,302"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,303"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,304"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,315"
 مكة المكرمه,جده,مزاد,2025/08/13,"15,922,316"
 القصيم,بريده,مزاد,2025/08/13,"15,923,179"
 عسير,ابها,مزاد,2025/08/13,"15,928,833"
 جازان,جيزان,مزاد,2025/08/13,"15,926,857"
 جازان,جيزان,مزاد,2025/08/13,"15,926,858"
 جازان,جيزان,مزاد,2025/08/13,"15,926,856"
 الرياض,الرياض,مزاد,2025/08/14,"15,931,467"
 الرياض,الرياض,مزاد,2025/08/14,"15,931,466"
 الرياض,الرياض,مزاد,2025/08/14,"15,933,755"
 الرياض,الرياض,مزاد,2025/08/14,"15,933,756"
 الرياض,الرياض,مزاد,2025/08/14,"15,933,757"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,934,838"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,934,837"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,934,836"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,934,835"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,934,834"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,934,833"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,937,043"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/14,"15,934,601"
 مكة المكرمه,جده,مزاد,2025/08/14,"15,934,136"
 مكة المكرمه,جده,مزاد,2025/08/14,"15,934,137"
 مكة المكرمه,جده,مزاد,2025/08/14,"15,931,132"
 مكة المكرمه,جده,مزاد,2025/08/14,"15,937,150"
 مكة المكرمه,جده,مزاد,2025/08/14,"15,937,149"
 مكة المكرمه,جده,مزاد,2025/08/14,"15,937,151"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/14,"15,929,817"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/14,"15,934,900"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/14,"15,929,818"
 حائل,حائل,مزاد,2025/08/14,"15,930,875"
 الباحة,الباحه,مزاد,2025/08/14,"15,935,502"
 الرياض,الرياض,مزاد,2025/08/15,"15,940,953"
 الجوف,سكاكا,مزاد,2025/08/16,"15,945,914"
 الرياض,الرياض,مزاد,2025/08/17,"15,956,554"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/17,"15,957,149"
 مكة المكرمه,جده,مزاد,2025/08/17,"15,955,760"
 مكة المكرمه,جده,مزاد,2025/08/17,"15,955,761"
 مكة المكرمه,الطائف,مزاد,2025/08/17,"15,949,008"
 مكة المكرمه,الطائف,مزاد,2025/08/17,"15,949,007"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/17,"15,956,704"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/17,"15,956,705"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/17,"15,956,706"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/17,"15,956,707"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/17,"15,956,708"
 الشرقية,الدمام,مزاد,2025/08/17,"15,949,644"
 الشرقية,حفر الباطن,مزاد,2025/08/17,"15,956,278"
 عسير,ابها,مزاد,2025/08/17,"15,956,241"
 حائل,حائل,مزاد,2025/08/17,"15,956,328"
 حائل,حائل,مزاد,2025/08/17,"15,956,327"
 حائل,حائل,مزاد,2025/08/17,"15,956,326"
 حائل,حائل,مزاد,2025/08/17,"15,956,325"
 الرياض,الرياض,مزاد,2025/08/18,"15,961,847"
 الرياض,الرياض,مزاد,2025/08/18,"15,961,846"
 الرياض,الرياض,مزاد,2025/08/18,"15,961,845"
 الرياض,الرياض,مزاد,2025/08/18,"15,973,945"
 الرياض,الرياض,مزاد,2025/08/18,"15,966,468"
 الرياض,الرياض,مزاد,2025/08/18,"15,962,691"
 الرياض,الرياض,مزاد,2025/08/18,"15,961,848"
 الرياض,الرياض,مزاد,2025/08/18,"15,970,395"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/18,"15,970,850"
 مكة المكرمه,جده,مزاد,2025/08/18,"15,970,563"
 مكة المكرمه,جده,مزاد,2025/08/18,"15,970,561"
 مكة المكرمه,جده,مزاد,2025/08/18,"15,961,521"
 مكة المكرمه,الطائف,مزاد,2025/08/18,"15,972,214"
 المدينة المنوره,المدينة المنورة,مزاد,2025/08/18,"15,972,550"
 الشرقية,الدمام,مزاد,2025/08/18,"15,969,256"
 الشرقية,الدمام,مزاد,2025/08/18,"15,966,418"
 الشرقية,الدمام,مزاد,2025/08/18,"15,966,163"
 الشرقية,الدمام,مزاد,2025/08/18,"15,971,555"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,495"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,966,412"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,496"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,497"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,498"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,499"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,500"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,505"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,504"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,503"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,502"
 الشرقية,الاحساء,مزاد,2025/08/18,"15,969,501"
 حائل,حائل,مزاد,2025/08/18,"15,963,208"
 حائل,حائل,مزاد,2025/08/18,"15,962,468"
 جازان,جيزان,مزاد,2025/08/18,"15,963,191"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,979"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,669"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,671"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,672"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,673"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,674"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,675"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,676"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,677"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,660"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,661"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,662"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,663"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,664"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,665"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,666"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,667"
 الرياض,الرياض,مزاد,2025/08/19,"15,984,668"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,714"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,713"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,712"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,711"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,710"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,709"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,708"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,707"
 الرياض,الرياض,مزاد,2025/08/19,"15,982,032"
 الرياض,الرياض,مزاد,2025/08/19,"15,982,033"
 الرياض,الرياض,مزاد,2025/08/19,"15,982,034"
 الرياض,الرياض,مزاد,2025/08/19,"15,982,031"
 الرياض,الرياض,مزاد,2025/08/19,"15,986,691"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/19,"15,981,999"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/19,"15,983,897"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/19,"15,975,510"
 مكة المكرمه,جده,مزاد,2025/08/19,"15,976,590"
 مكة المكرمه,جده,مزاد,2025/08/19,"15,987,224"
 القصيم,بريده,مزاد,2025/08/19,"15,984,127"
 القصيم,بريده,مزاد,2025/08/19,"15,984,128"
 الشرقية,حفر الباطن,مزاد,2025/08/19,"15,985,175"
 عسير,ابها,مزاد,2025/08/19,"15,983,237"
 حائل,حائل,مزاد,2025/08/19,"15,981,546"
 الجوف,سكاكا,مزاد,2025/08/19,"15,986,673"
 الرياض,الرياض,مزاد,2025/08/20,"15,991,522"
 الرياض,الرياض,مزاد,2025/08/20,"15,994,808"
 الرياض,الرياض,مزاد,2025/08/20,"15,992,234"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/20,"15,992,568"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/20,"15,992,567"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/20,"15,992,566"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/20,"15,992,565"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/20,"15,992,564"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/20,"15,992,563"
 مكة المكرمه,مكة المكرمة,مزاد,2025/08/20,"15,992,684"
