المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,تاريخ القرارهجري,الرقم المرجعي
منطقة الشرقية,الاحساء,مزاد,2025/02/01,1446/08/02,"14,355,662"
منطقة الشرقية,الاحساء,مزاد,2025/02/01,1446/08/02,"14,355,661"
منطقة الشرقية,الاحساء,مزاد,2025/02/01,1446/08/02,"14,355,660"
منطقة الشرقية,الاحساء,مزاد,2025/02/01,1446/08/02,"14,355,659"
منطقة الشرقية,الاحساء,مزاد,2025/02/01,1446/08/02,"14,355,658"
منطقة الشرقية,الاحساء,مزاد,2025/02/01,1446/08/02,"14,355,657"
منطقة الشرقية,الاحساء,مزاد,2025/02/01,1446/08/02,"14,355,656"
منطقة جازان,جيزان,قسمة تركة,2025/02/01,1446/08/02,"14,355,714"
منطقة جازان,جيزان,قسمة تركة,2025/02/01,1446/08/02,"14,355,712"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,746"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,747"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,748"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,749"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,750"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,754"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,655"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,673"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,679"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,680"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,683"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,684"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,735"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,736"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,738"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,744"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/01,1446/08/02,"14,355,676"
منطقة الرياض,الرياض,قسمة تركة,2025/02/03,1446/08/04,"14,385,782"
منطقة الرياض,الرياض,مزاد,2025/02/03,1446/08/04,"14,385,778"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/03,1446/08/04,"14,385,767"
منطقة القصيم,بريده,مزاد,2025/02/03,1446/08/04,"14,385,766"
منطقة القصيم,بريده,قسمة تركة,2025/02/03,1446/08/04,"14,385,762"
منطقة الشرقية,الدمام,قسمة تركة,2025/02/03,1446/08/04,"14,385,810"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,811"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,783"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,781"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,780"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,777"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,776"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,775"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,773"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,772"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,771"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,770"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,769"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,768"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,764"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,763"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,761"
منطقة الشرقية,الاحساء,مزاد,2025/02/03,1446/08/04,"14,385,760"
منطقة الشرقية,حفر الباطن,قسمة تركة,2025/02/03,1446/08/04,"14,385,765"
منطقة الشرقية,حفر الباطن,قسمة تركة,2025/02/03,1446/08/04,"14,385,779"
منطقة القصيم,بريده,قسمة تركة,2025/02/04,1446/08/05,"14,386,981"
منطقة الرياض,الرياض,قسمة تركة,2025/02/05,1446/08/06,"14,399,299"
منطقة مكة المكرمه,مكة المكرمة,قسمة تركة,2025/02/05,1446/08/06,"14,399,866"
منطقة الرياض,الرياض,مزاد,2025/02/06,1446/08/07,"14,409,565"
منطقة الرياض,الرياض,قسمة تركة,2025/02/06,1446/08/07,"14,409,546"
منطقة الرياض,الرياض,قسمة تركة,2025/02/06,1446/08/07,"14,409,533"
منطقة الرياض,الرياض,قسمة تركة,2025/02/06,1446/08/07,"14,409,528"
منطقة الرياض,الرياض,قسمة تركة,2025/02/06,1446/08/07,"14,409,563"
منطقة الرياض,الرياض,قسمة تركة,2025/02/06,1446/08/07,"14,409,578"
منطقة الرياض,الرياض,قسمة تركة,2025/02/06,1446/08/07,"14,409,547"
منطقة الرياض,الرياض,مزاد,2025/02/06,1446/08/07,"14,409,542"
منطقة الرياض,الرياض,قسمة تركة,2025/02/06,1446/08/07,"14,409,555"
منطقة مكة المكرمه,مكة المكرمة,قسمة تركة,2025/02/06,1446/08/07,"14,409,569"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/06,1446/08/07,"14,409,573"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/06,1446/08/07,"14,409,558"
منطقة مكة المكرمه,مكة المكرمة,قسمة تركة,2025/02/06,1446/08/07,"14,409,530"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/06,1446/08/07,"14,409,548"
منطقة مكة المكرمه,مكة المكرمة,قسمة تركة,2025/02/06,1446/08/07,"14,409,549"
منطقة مكة المكرمه,جده,مزاد,2025/02/06,1446/08/07,"14,409,556"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/06,1446/08/07,"14,409,571"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/06,1446/08/07,"14,409,531"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/06,1446/08/07,"14,409,551"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/02/06,1446/08/07,"14,409,527"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/02/06,1446/08/07,"14,409,570"
منطقة مكة المكرمه,جده,مزاد,2025/02/06,1446/08/07,"14,409,553"
منطقة مكة المكرمه,جده,مزاد,2025/02/06,1446/08/07,"14,409,572"
منطقة مكة المكرمه,جده,مزاد,2025/02/06,1446/08/07,"14,409,545"
منطقة مكة المكرمه,جده,مزاد,2025/02/06,1446/08/07,"14,409,554"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/06,1446/08/07,"14,409,575"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/02/06,1446/08/07,"14,409,534"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/06,1446/08/07,"14,409,564"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/02/06,1446/08/07,"14,409,562"
منطقة القصيم,بريده,أوراق تجارية,2025/02/06,1446/08/07,"14,409,567"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,560"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,568"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,576"
منطقة الشرقية,الاحساء,قسمة تركة,2025/02/06,1446/08/07,"14,409,579"
منطقة الشرقية,الاحساء,قسمة تركة,2025/02/06,1446/08/07,"14,409,557"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,561"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,536"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,552"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,540"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,539"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,538"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,535"
منطقة الشرقية,الاحساء,مزاد,2025/02/06,1446/08/07,"14,409,532"
منطقة الشرقية,حفر الباطن,قسمة تركة,2025/02/06,1446/08/07,"14,409,577"
منطقة الشرقية,حفر الباطن,قسمة تركة,2025/02/06,1446/08/07,"14,409,574"
منطقة الشرقية,حفر الباطن,قسمة تركة,2025/02/06,1446/08/07,"14,409,541"
منطقة عسير,ابها,قسمة تركة,2025/02/06,1446/08/07,"14,409,529"
منطقة عسير,ابها,قسمة تركة,2025/02/06,1446/08/07,"14,409,559"
منطقة عسير,ابها,مزاد,2025/02/06,1446/08/07,"14,409,566"
منطقة عسير,ابها,مزاد,2025/02/06,1446/08/07,"14,409,543"
منطقة الجوف,سكاكا,مزاد,2025/02/06,1446/08/07,"14,409,537"
منطقة الباحة,الباحه,مزاد,2025/02/06,1446/08/07,"14,409,544"
منطقة الباحة,الباحه,قسمة تركة,2025/02/06,1446/08/07,"14,409,550"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,718"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,766"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,032"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,165"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,173"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,010"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,725"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,723"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,721"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,757"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,720"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,719"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,742"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,739"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,005"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,171"
منطقة الرياض,الرياض,أوراق تجارية,2025/02/07,1446/08/08,"14,413,001"
منطقة الرياض,الرياض,أوراق تجارية إلكترونية,2025/02/07,1446/08/08,"14,412,729"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,024"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,413,031"
منطقة الرياض,الرياض,احكام و قرارات,2025/02/07,1446/08/08,"14,412,728"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,736"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,716"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,740"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,735"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,786"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,168"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,755"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,159"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,156"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,734"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,004"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,756"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,715"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,746"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,730"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,717"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,759"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,034"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,771"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,747"
منطقة الرياض,الرياض,مزاد,2025/02/07,1446/08/08,"14,412,992"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,413,167"
منطقة الرياض,الرياض,قسمة تركة,2025/02/07,1446/08/08,"14,412,998"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/02/07,1446/08/08,"14,412,722"
منطقة مكة المكرمه,مكة المكرمة,قسمة تركة,2025/02/07,1446/08/08,"14,413,162"
منطقة مكة المكرمه,مكة المكرمة,قسمة تركة,2025/02/07,1446/08/08,"14,412,995"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/07,1446/08/08,"14,412,724"
منطقة مكة المكرمه,مكة المكرمة,قسمة تركة,2025/02/07,1446/08/08,"14,412,776"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/07,1446/08/08,"14,412,731"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/07,1446/08/08,"14,412,779"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/02/07,1446/08/08,"14,412,738"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,413,177"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,413,006"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,412,741"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,025"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,015"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,012"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,176"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,155"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,022"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,413,158"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,412,986"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,412,764"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,412,762"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,412,732"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,412,999"
منطقة مكة المكرمه,جده,عقود,2025/02/07,1446/08/08,"14,412,726"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,023"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,154"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,028"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,412,997"
منطقة مكة المكرمه,جده,مزاد,2025/02/07,1446/08/08,"14,413,016"
منطقة مكة المكرمه,جده,قسمة تركة,2025/02/07,1446/08/08,"14,413,027"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/02/07,1446/08/08,"14,413,017"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/02/07,1446/08/08,"14,413,157"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/07,1446/08/08,"14,412,751"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/02/07,1446/08/08,"14,413,160"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/07,1446/08/08,"14,413,166"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/07,1446/08/08,"14,413,009"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/07,1446/08/08,"14,413,030"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/07,1446/08/08,"14,413,018"
منطقة المدينة المنوره,المدينة المنورة,قسمة تركة,2025/02/07,1446/08/08,"14,412,758"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/02/07,1446/08/08,"14,412,778"
منطقة القصيم,بريده,قسمة تركة,2025/02/07,1446/08/08,"14,412,748"
منطقة القصيم,بريده,أوراق تجارية إلكترونية,2025/02/07,1446/08/08,"14,412,727"
منطقة القصيم,بريده,قسمة تركة,2025/02/07,1446/08/08,"14,413,164"
منطقة الشرقية,الدمام,قسمة تركة,2025/02/07,1446/08/08,"14,413,011"
منطقة الشرقية,الدمام,مزاد,2025/02/07,1446/08/08,"14,412,993"
منطقة الشرقية,الدمام,مزاد,2025/02/07,1446/08/08,"14,413,174"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,413,178"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,413,175"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,413,169"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,413,029"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,413,020"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,413,013"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,413,002"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,996"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,991"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,990"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,988"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,987"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,985"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,983"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,982"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,777"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,733"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,737"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,743"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,744"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,761"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,763"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,765"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,767"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,768"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,769"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,780"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,782"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,787"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,979"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,980"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,981"
منطقة الشرقية,الاحساء,قسمة تركة,2025/02/07,1446/08/08,"14,413,172"
منطقة الشرقية,الاحساء,قسمة تركة,2025/02/07,1446/08/08,"14,412,989"
منطقة الشرقية,الاحساء,مزاد,2025/02/07,1446/08/08,"14,412,984"
منطقة الشرقية,الاحساء,عقود,2025/02/07,1446/08/08,"14,413,019"
منطقة عسير,ابها,مزاد,2025/02/07,1446/08/08,"14,413,161"
منطقة عسير,ابها,مزاد,2025/02/07,1446/08/08,"14,412,773"
منطقة عسير,ابها,مزاد,2025/02/07,1446/08/08,"14,413,014"
منطقة حائل,حائل,قسمة تركة,2025/02/07,1446/08/08,"14,413,163"
منطقة حائل,حائل,قسمة تركة,2025/02/07,1446/08/08,"14,413,008"
منطقة حائل,حائل,قسمة تركة,2025/02/07,1446/08/08,"14,412,994"
منطقة حائل,حائل,عقود,2025/02/07,1446/08/08,"14,412,760"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/07,1446/08/08,"14,412,775"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/07,1446/08/08,"14,412,770"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/07,1446/08/08,"14,413,000"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/07,1446/08/08,"14,413,003"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/07,1446/08/08,"14,413,021"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/07,1446/08/08,"14,413,026"
منطقة الجوف,سكاكا,قسمة تركة,2025/02/07,1446/08/08,"14,413,033"
منطقة الجوف,سكاكا,مزاد,2025/02/07,1446/08/08,"14,412,781"
منطقة الجوف,سكاكا,أوراق تجارية,2025/02/07,1446/08/08,"14,412,772"
منطقة الحدود الشمالية,عرعر,عقود,2025/02/07,1446/08/08,"14,412,774"
منطقة الحدود الشمالية,عرعر,قسمة تركة,2025/02/07,1446/08/08,"14,413,007"
منطقة الباحة,الباحه,قسمة تركة,2025/02/07,1446/08/08,"14,413,170"
منطقة الرياض,الرياض,قسمة تركة,2025/02/09,1446/08/10,"14,426,467"
منطقة مكة المكرمه,الطائف,قسمة تركة,2025/02/10,1446/08/11,"14,437,096"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/11,1446/08/12,"14,449,912"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/02/11,1446/08/12,"14,449,916"
منطقة مكة المكرمه,جده,مزاد,2025/02/12,1446/08/13,"14,459,582"
منطقة عسير,ابها,مزاد,2025/02/13,1446/08/14,"14,464,472"
منطقة عسير,ابها,مزاد,2025/02/13,1446/08/14,"14,464,471"
منطقة عسير,ابها,مزاد,2025/02/13,1446/08/14,"14,464,470"
منطقة عسير,ابها,مزاد,2025/02/13,1446/08/14,"14,464,469"
منطقة مكة المكرمه,جده,عقود,2025/02/18,1446/08/19,"14,515,591"
منطقة الرياض,الرياض,عقود,2025/02/19,1446/08/20,"14,523,378"
منطقة الجوف,سكاكا,عقود,2025/02/19,1446/08/20,"14,517,338"
منطقة الرياض,الرياض,احكام و قرارات,2025/02/20,1446/08/21,"14,524,528"
منطقة الرياض,الرياض,احكام و قرارات,2025/02/20,1446/08/21,"14,524,531"
منطقة القصيم,بريده,عقود,2025/02/25,1446/08/26,"14,564,434"
منطقة الرياض,الرياض,أوراق تجارية,2025/02/26,1446/08/27,"14,572,974"
منطقة القصيم,بريده,مزاد,2025/02/26,1446/08/27,"14,570,146"
منطقة جازان,جيزان,احكام و قرارات,2025/02/27,1446/08/28,"14,577,345"
منطقة القصيم,بريده,عقود,2025/03/02,1446/09/02,"14,585,649"
منطقة الجوف,سكاكا,عقود,2025/03/02,1446/09/02,"14,592,991"
منطقة الرياض,الرياض,عقود,2025/03/03,1446/09/03,"14,606,649"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/03,1446/09/03,"14,604,789"
منطقة مكة المكرمه,جده,عقود,2025/03/03,1446/09/03,"14,603,783"
منطقة تبوك,تبوك,مزاد,2025/03/03,1446/09/03,"14,606,679"
منطقة تبوك,تبوك,احكام و قرارات,2025/03/03,1446/09/03,"14,606,614"
منطقة الجوف,سكاكا,عقود,2025/03/03,1446/09/03,"14,603,866"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,914"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,945"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,912"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,962"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,619,031"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,910"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,908"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,976"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,936"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,934"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,964"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,915"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,981"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,619,028"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,968"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,937"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,973"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,940"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,942"
منطقة الرياض,الرياض,أوراق تجارية,2025/03/04,1446/09/04,"14,618,972"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,927"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,619,024"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,985"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,977"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,975"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,916"
منطقة الرياض,الرياض,قسمة تركة,2025/03/04,1446/09/04,"14,618,920"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,917"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,919"
منطقة الرياض,الرياض,مزاد,2025/03/04,1446/09/04,"14,618,933"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/03/04,1446/09/04,"14,619,027"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/03/04,1446/09/04,"14,619,032"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/03/04,1446/09/04,"14,619,033"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/03/04,1446/09/04,"14,619,035"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/03/04,1446/09/04,"14,619,037"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/03/04,1446/09/04,"14,619,040"
