القائمة الرئيسية   Main List,,,,,,,,,,,,,,,,مؤسسات الإقراض المتخصصة الحكومية       Government Specialized Credit Institutions,
"Table 3: Disbursements, Repayments & Net Lending Of Government Specialized Credit Institutions",,,,,,,,,,,,,,,,جدول 3: القروض المنصــرفة والمسـددة والصــافية لمؤسســات الإقراض المتـخصصـــة الحكومية ,
(Million ﷼),,,,,,,,,,,,,,,,(مليون ﷼),
,,صندوق التنمية الزراعية,,,بنك التنمية الاجتماعية,,,صندوق التنمية الصناعية السعودي,,,صندوق التنمية العقارية ,,,المجموع ,,,
الفترة,,Agricultural  Dev. Fund,,,Social Development Bank,,,Saudi Industrial Dev. Fund,,,Real Estate Dev. Fund,,,Total,,,
Period,,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,
,,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,
1998,,604.79999999999995,215.3,389.49999999999994,352.6,290.7,61.900000000000034,1922,999.90000000000009,922.09999999999991,1633.298,2153.6010000000001,-520.30300000000011,4512.6980000000003,3659.5010000000002,853.19699999999989,
Q4,2014,308.5,168.3,140.19999999999999,3798,1792.6,2005.4,1860.4,1436.3,424.10000000000014,6190.7,1357,4833.7,12157.599999999999,4754.2,7403.4
Q1,2015,362.5,203.5,159,3712.1,1703.9,2008.1999999999998,936.68999999999994,1071.67,-134.98000000000013,8252.2000000000007,408.86500000000001,7843.3350000000009,13263.490000000002,3387.9350000000004,9875.5550000000003
Q2,2015,198.60000000000002,178,20.600000000000023,3636.1,2024.4,1611.6999999999998,5518.5,2574,2944.5,7453.3,1014.9,6438.4000000000005,16806.5,5791.2999999999993,11015.2
Q3,2015,145.1,181,-35.900000000000006,2492.3000000000002,1748.7,743.60000000000014,1006.4,898.4,108,5553.8,1093.4000000000001,4460.3999999999996,9197.6,3921.5,5276.0999999999995
Q4,2015,135.5,205.5,-70,3455.8,2792.6,663.20000000000027,1940.7,1268.8,671.90000000000009,6199.7999999999993,3078.5699999999997,3121.2299999999996,11731.8,7345.4699999999993,4386.33
Q1,2016,103,171.6,-68.599999999999994,2217.5,2510.4,-292.90000000000009,1566.6,882.4,684.19999999999993,3268.2,1199,2069.1999999999998,7155.2999999999993,4763.4000000000005,2391.8999999999987
Q2,2016,312.10000000000002,1024.5999999999999,-712.49999999999989,1730.3,2577.8000000000002,-847.50000000000023,956.9,1525.9,-569.00000000000011,3872.7,1368.7,2504,6872,6497,375
Q3,2016,85.1,108.1,-23,1278.5,2249.4,-970.90000000000009,1374.8,719.8,655,1922.3,950.4,971.9,4660.7000000000007,4027.7,633.00000000000091
Q4,2016,156.80000000000001,145.4,11.400000000000006,1809.7,3180.7,-1370.9999999999998,2391.5,1205.5999999999999,1185.9000000000001,2756.2,1673.1,1083.0999999999999,7114.2,6204.7999999999993,909.40000000000055
Q1,2017,72.5,164,-91.5,1351.6,2490.1999999999998,-1138.5999999999999,779.9,582.79999999999995,197.10000000000002,2587.5,1586,1001.5,4791.5,4823,-31.5
Q2,2017,192.9,141.69999999999999,51.200000000000017,1626.8,1945.3,-318.5,931.6,1138.9000000000001,-207.30000000000007,1500.8077286,1499.98640155,0.82132705000003625,4252.1077286,4725.8864015500003,-473.77867295000033
Q3,2017,129,116.6,12.400000000000006,1161.5999999999999,2337,-1175.4000000000001,873.4,781.2,92.199999999999932,691.30450679,1462.49073262,-771.18622583000001,2855.3045067899998,4697.2907326200002,-1841.9862258300004
Q4,2017,90,196.23,-106.22999999999999,698,3350.5,-2652.5,4833.9092220000002,1793.464923,3040.4442990000002,867.96554768999999,1577.21451374,-709.24896605000004,6489.87476969,6917.4094367399994,-427.53466704999937
Q1,2018,72.63,149.46,-76.830000000000013,569.9,2430.3000000000002,-1860.4,365.44762900000001,240.56890000000001,124.87872899999999,1008.37783896,1510.88130525,-502.50346629000001,2016.3554679600002,4331.2102052500004,-2314.8547372900002
Q2,2018,54.28,180.66,-126.38,628.6,2074,-1445.4,1002.589837,1307.1704580000001,-304.58062100000006,550.60634949999996,1344.1181979999999,-793.51184849999993,2236.0761864999999,4905.9486559999996,-2669.8724694999996
Q3,2018,118.1,333.4,-215.29999999999998,523.9,2219.8000000000002,-1695.9,3795.9954859999998,1362.132384,2433.8631019999998,327.15633058999998,1464.1883499600001,-1137.0320193700002,4765.1518165899997,5379.5207339600001,-614.36891737000042
Q4,2018,173.960444,210.51984400000001,-36.559400000000011,656,2301.1999999999998,-1645.1999999999998,4217.7486099999996,1819.252577,2398.4960329999994,1105.5975510000001,1738.6365780000001,-633.03902700000003,6153.3066049999998,6069.608999,83.697605999999723
Q1,2019,108.454041,150.61418599999999,-42.160144999999986,727.7,2325.6,-1597.8999999999999,1190.7658670000001,341.449117,849.31675000000007,1897.5383400000001,1719.284631,178.25370900000007,3924.4582479999999,4536.9479339999998,-612.48968599999989
Q2,2019,80.710310000000007,166.96313000000001,-86.25282,1316.5,1797.6,-481.09999999999991,182.70997399999999,1818.6445000000001,-1635.934526,2293.8510000000001,1737.4,556.45100000000002,3873.7712839999999,5520.6076300000004,-1646.8363460000005
Q3,2019,320.45400000000001,162.14400000000001,158.31,1671,2075,-404,1028.644,1146.242,-117.59799999999996,2637.018,1722.325,914.69299999999998,5657.116,5105.7110000000002,551.40499999999975
Q4,2019,984.74900000000002,202.75299999999999,781.99600000000009,1658,1994,-336,6805.5889999999999,1712.3219999999999,5093.2669999999998,4174.3,1829.4,2344.9,13622.637999999999,5738.4749999999995,7884.1629999999996
Q1,2020,92.44,185.8,-93.360000000000014,862,1726,-864,276.07600000000002,361.46100000000001,-85.384999999999991,1683.675,4417.491,-2733.8159999999998,2914.1910000000003,6690.7520000000004,-3776.5610000000001
