المنطقة,الشهر,تصنيف العقار,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
المنطقة,الشهر,تصنيف العقار,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات
منطقة المدينة المنورة,مارس,زراعي,"15,542,925","720,793.11",52,"14,731,443","862,068.91",19,"1,350,000","53,743.33",3,"31,927,046","2,851,609.90",82
منطقة المدينة المنورة,ابريل,جميع التصانيف,"881,346,082","1,389,860.21",875,"1,027,267,709","1,520,300.80","1,369","3,953,500","9,918.17",17,"469,635,473","14,870,941.10",670
منطقة المدينة المنورة,ابريل,سكني,"493,679,303","548,127.37",752,"754,137,581","735,782.37","1,230","3,858,500","9,366.02",16,"304,434,143","379,347.41",499
منطقة المدينة المنورة,ابريل,تجاري,"374,311,007","98,256.77",82,"105,578,784","129,471.88",124,"95,000",552.15,1,"99,436,335","61,404.00",84
منطقة المدينة المنورة,ابريل,زراعي,"13,355,772","743,476.07",41,"167,551,344","655,046.55",15,,,,"65,764,995","14,430,189.69",87
منطقة المدينة المنورة,مايو,جميع التصانيف,"522,736,349","1,207,469.54",770,"652,126,602","1,120,299.21","1,020","11,517,967","13,226.19",22,,,
منطقة المدينة المنورة,مايو,سكني,"364,366,484","342,715.97",622,"532,965,314","645,033.27",889,"11,517,967","13,226.19",22,,,
منطقة المدينة المنورة,مايو,تجاري,"75,033,633","93,914.33",72,"104,310,839","85,492.98",115,,,,,,
منطقة المدينة المنورة,مايو,زراعي,"83,336,232","770,839.24",76,"14,850,449","389,772.97",16,,,,,,
منطقة المدينة المنورة,يونيو,جميع التصانيف,"243,317,939","1,515,631.28",306,"609,558,273","876,404.46",894,"1,332,286,601","1,220,454.70","1,616",,,
منطقة المدينة المنورة,يونيو,سكني,"214,030,775","197,515.89",255,"520,044,098","530,949.32",810,"1,024,184,224","778,200.21","1,424",,,
منطقة المدينة المنورة,يونيو,تجاري,"16,048,164","23,106.31",34,"53,370,019","56,998.22",71,"167,551,433","166,163.42",174,,,
منطقة المدينة المنورة,يونيو,زراعي,"13,239,000","1,295,009.08",17,"36,144,156","288,456.92",13,"140,550,944","276,091.07",18,,,
منطقة المدينة المنورة,يوليو,جميع التصانيف,"532,084,797","1,837,388.90",835,"1,028,358,126","5,856,302.47","1,704","241,463,120","1,108,561.44",685,,,
منطقة المدينة المنورة,يوليو,سكني,"413,006,709","721,567.27",693,"882,557,918","1,141,380.18","1,541","209,739,745","381,496.41",594,,,
منطقة المدينة المنورة,يوليو,تجاري,"101,375,521","74,198.21",106,"108,647,775","184,589.54",136,"25,425,875","49,442.83",69,,,
منطقة المدينة المنورة,يوليو,زراعي,"17,702,567","1,041,623.42",36,"37,152,433","4,530,332.75",27,"6,297,500","677,622.20",22,,,
منطقة المدينة المنورة,اوغسطس,جميع التصانيف,"290,640,210","752,677.28",589,"576,199,746","998,643.30","1,144","376,916,005","953,058.64",828,,,
منطقة المدينة المنورة,اوغسطس,سكني,"237,572,431","299,537.65",492,"483,874,112","609,178.79","1,037","323,654,265","406,156.30",708,,,
منطقة المدينة المنورة,اوغسطس,تجاري,"49,884,779","59,827.22",74,"90,475,634","182,870.75",100,"44,895,240","57,345.03",86,,,
منطقة المدينة المنورة,اوغسطس,زراعي,"3,183,000","393,312.41",23,"1,850,000","206,593.75",7,"8,366,500","489,557.32",34,,,
منطقة المدينة المنورة,سبتمبر,جميع التصانيف,"653,293,385","2,199,989.73",891,"1,938,649,608","1,942,969.78","1,682","439,045,046","1,656,369.31","1,013",,,
منطقة المدينة المنورة,سبتمبر,سكني,"425,698,268","526,999.31",770,"1,120,630,859","961,395.73","1,557","375,585,711","566,904.33",890,,,
منطقة المدينة المنورة,سبتمبر,تجاري,"193,665,317","63,716.51",76,"762,464,166","353,642.62",112,"61,330,835","70,195.86",106,,,
منطقة المدينة المنورة,سبتمبر,زراعي,"33,929,800","1,609,273.92",45,"55,554,583","627,931.43",13,"2,128,500","1,019,269.11",17,,,
منطقة المدينة المنورة,اكتوبر,جميع التصانيف,"610,180,969","1,399,247.15","1,043","655,218,107","1,699,733.69","1,168","443,478,142","1,660,311.31",965,,,
منطقة المدينة المنورة,اكتوبر,سكني,"505,598,445","501,929.12",872,"539,609,321","578,795.54","1,045","334,128,716","513,891.00",804,,,
منطقة المدينة المنورة,اكتوبر,تجاري,"85,427,924","103,882.68",131,"83,537,012","210,247.08",110,"91,014,575","86,458.11",125,,,
منطقة المدينة المنورة,اكتوبر,زراعي,"19,154,600","793,435.35",40,"32,071,774","910,691.07",13,"18,334,851","1,059,962.20",36,,,
منطقة المدينة المنورة,نوفمبر,جميع التصانيف,"617,778,462","2,756,470.38","1,085","708,730,177","1,801,817.53",855,"802,570,623","2,676,199.26","1,171",,,
منطقة المدينة المنورة,نوفمبر,سكني,"459,234,083","543,827.73",951,"554,952,726","441,764.05",784,"603,907,491","1,089,875.02",989,,,
منطقة المدينة المنورة,نوفمبر,تجاري,"147,999,379","323,822.19",108,"46,523,101","41,859.53",67,"119,890,398","109,231.46",147,,,
منطقة المدينة المنورة,نوفمبر,زراعي,"10,545,000","1,888,820.46",26,"107,254,350","1,318,193.95",4,"78,772,734","1,477,092.78",35,,,
منطقة المدينة المنورة,ديسمبر,جميع التصانيف,"949,363,312","2,228,046.94","1,377","801,675,499","1,114,277.55","1,087","606,909,845","2,284,210.14","1,071",,,
منطقة المدينة المنورة,ديسمبر,سكني,"603,953,419","777,630.04","1,235","521,642,342","617,433.98",987,"441,741,555","557,378.65",878,,,
منطقة المدينة المنورة,ديسمبر,تجاري,"260,287,313","107,912.11",121,"96,683,719","69,289.90",88,"123,391,008","141,166.03",148,,,
منطقة المدينة المنورة,ديسمبر,زراعي,"85,122,580","1,342,504.79",21,"183,349,438","427,553.67",12,"41,777,282","1,585,665.46",45,,,
