السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الثالث ,الشرقية,الخبر,العليا,أرض,سكني,2,4800000,1200,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الصفاء,فيلا,سكني,2,3280000,941.13,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الثقبة,أرض,تجاري,1,2000000,325.579,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الشاطئ الشرقي,فيلا,سكني,3,5674500,1556.52,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الحزم,فيلا,سكني,1,1054487.56,275,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الخبر الجنوبية,أخرى,أخرى,1,736901,173.7,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,الصفاة,أرض,سكني,5,6200000,1861.72,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الكورنيش,أرض,تجاري,4,25229800,5982,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,الضباب,أرض,سكني,3,2289000,1034.2,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,ضاحية الملك فهد,فيلا,سكني,3,3104367,880.68,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,أخرى,دور,سكني,1,500000,314.74,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,النور,شقة,سكني,1,258500,107.56,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الروابي في محافظة القطيف,أرض,سكني,2,1633000,954.16,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الدريدي في محافظة القطيف,أرض,سكني,2,730000,967.43,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الناصرة,أرض,سكني,2,5396123,1740.179,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الفيحاء,فيلا,سكني,3,18535000,9605.37,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الناصرة,أرض,تجاري,4,8683500,2752.95,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الورود الثاني,أرض,سكني,2,650000,1095,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,المزروعية,أرض,سكني,1,950000,437,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,النخيل,أرض,سكني,3,3407905,1528.94,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,أخرى,أخرى,سكني,2,3082470.98,1446.75,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,منسوبي التعليم الأول,شقة,سكني,4,1602626,551.6,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الورود الثاني,أخرى,أخرى,1,250000,386.25,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,شاطئ نصف القمر,أرض,تجاري,1,6772650,4511.95,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الحمراء الأول,أرض,تجاري,1,1000000,460,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,قرطبة,أرض,تجاري,2,650000,1564.3,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,المروج,أرض,تجاري,1,300000,600,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الرابية,فيلا,سكني,1,860000,410.53,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الحمراء,أخرى,أخرى,1,888074,190.46,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الياقوت,أرض,سكني,1,1856745,598.95,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الصفاء,شقة,سكني,1,750000,235.44,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,أخرى,أرض,تجاري,4,224108044,933182.16,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,اليرموك,أرض,تجاري,2,1500000,1200,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,حلة محيش,أخرى,أخرى,1,628550,409.7,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الروضة,فيلا,سكني,1,1000000,550,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الخالدية,أرض,سكني,3,1994000,1625,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الإسكان الجنوبي,أرض,سكني,1,840000,840,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,القدس,أرض,سكني,4,3082500,2220,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,مدينة العمال,فيلا,سكني,1,1671904,348.76,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الدوحة الجنوبية,دوبلكس,سكني,1,1950000,462.43,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,قرطبة,أرض,سكني,1,1800000,250,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,العروبة,أرض,تجاري,5,9590000,4433.1,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,النزهة,أخرى,أخرى,1,336601.6,155.17,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,اليمامة في محافظة القطيف,أرض,سكني,1,1401897,667.57,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,طيبة,دوبلكس,سكني,1,700314,240,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,المزروع الثاني,أرض,تجاري,1,1600000,294.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الروابي,شقة,سكني,2,1640000,312.2,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,البديع,أرض,سكني,1,1000000,500,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,العروبة,شقة,سكني,4,2819342,705.06,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الهدا,أرض,سكني,1,3600000,930,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الراكة الجنوبية,أرض,تجاري,1,72838034,23496.14,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الزهور,أخرى,أخرى,1,632000,393.25,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,النور,فيلا,سكني,3,5400000,1800,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القرية العليا,أخرى,أرض,تجاري,3,1100000,1790,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الريان,أخرى,أخرى,1,1200000,454.17,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,النخيل,فيلا,سكني,2,1000000,776,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الجامعيين,شقة,سكني,4,2535397.92,836.91,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,غرناطة,أرض,سكني,2,2000000,1585.13,NULL,NULL,NULL
