المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,651,865"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,652,140"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,652,192"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,652,285"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,653,392"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,653,645"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,654,789"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,655,121"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,656,208"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,656,648"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,657,434"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,657,480"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,657,870"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,658,482"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,658,617"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,659,154"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,659,391"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,660,028"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,660,061"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,660,407"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,660,655"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,660,658"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/04,"41,648,244"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,664,895"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,661,250"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,661,333"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,661,449"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,661,712"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,661,804"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,661,805"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,661,827"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,662,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,662,161"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,662,249"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,662,526"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,663,097"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,663,123"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,663,810"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,664,138"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,665,161"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,665,240"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,666,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,667,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,667,916"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,667,959"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,668,018"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,669,140"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,669,259"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,669,520"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,669,839"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,670,091"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,673,231"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,676,778"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,679,882"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,677,719"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,678,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,678,554"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,678,581"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,680,475"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,680,695"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,682,361"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,681,261"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,681,562"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,682,043"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,682,225"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,682,587"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,682,612"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,682,810"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,682,982"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,683,134"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,683,405"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,683,414"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,684,019"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/05,"41,684,038"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/05,"41,677,191"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,687,754"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,684,643"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,684,781"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,684,807"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,684,818"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,685,260"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,685,283"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,685,414"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,685,426"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,685,453"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,686,044"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,687,753"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,687,776"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,687,974"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,688,858"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,690,344"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,690,362"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,690,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,692,469"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,692,560"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,693,295"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,693,906"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,694,126"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,694,617"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,695,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,696,617"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,698,569"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,698,990"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,699,488"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,696,061"
