id,field_id,value,count,percentage
4787,1158,"عقارات/تسجيل صك قديم",35,1.17
4788,1158,"عقارات/نقل شرح بانتقال ملكية",35,1.17
4789,1158,"عقارات/تملك نصيب",29,0.97
4790,1158,"عقارات/ربط صك بالهوية العقارية",28,0.93
4791,1158,"عقارات/مسجل عينيا",27,0.9
4792,1158,"عقارات/تعديل صك قديم",24,0.8
4793,1158,"عقارات/منحة بديلة",20,0.67
4794,1158,"عقارات/تعويضات",13,0.43
4795,1158,"عقارات/نقل شرح إلغاء وصية",4,0.13
4796,1158,"عقارات/دمج صكوك",3,0.1
4797,1158,"عقارات/موافقة الجهة الحكومية على فك قيد صك",2,0.07
4798,1158,"عقارات/تجزئة عقار",1,0.03
4799,1158,"عقارات/التعويض عن المباني",1,0.03
4800,1158,"عقارات/دراسة صك",1,0.03
4801,1158,"عقارات/نقل شرح رهن بدون انتقال ملكية",1,0.03
4802,1158,"عقارات/استلام مبلغ بسبب عقار",1,0.03
4803,1162,"منطقة الرياض",1093,40.08
4804,1162,"منطقة الشرقية",392,14.37
4805,1162,"منطقة مكة المكرمه",310,11.37
4806,1162,"منطقة القصيم",177,6.49
4807,1162,"منطقة عسير",169,6.2
4808,1162,"منطقة حائل",130,4.77
4809,1162,"منطقة المدينة المنوره",124,4.55
4810,1162,"منطقة تبوك",90,3.3
4811,1162,"كتابة العدل الإفتراضية - الرياض",66,2.42
4812,1162,"منطقة جازان",48,1.76
4813,1162,"منطقة الجوف",43,1.58
4814,1162,"منطقة الحدود الشمالية",40,1.47
4815,1162,"منطقة نجران",27,0.99
4816,1162,"منطقة الباحة",18,0.66
4817,1164,"القطاع العام",1580,57.94
4818,1164,"القطاع الخاص",1147,42.06
4819,1165,"خدمة إلكترونية جزئيا",2344,85.96
4820,1165,"خدمة إلكترونية",383,14.04
4821,1166,"عقارات/افراغ",1169,42.87
4822,1166,"عقارات/رهن العقارات",262,9.61
4823,1166,"عقارات/تعديل صك",261,9.57
4824,1166,"عقارات/فك رهن العقارات",168,6.16
4825,1166,"عقارات/فرز صكوك",115,4.22
4826,1166,"عقارات/تعديل صك بإضافة أو حذف عقار / مالك",104,3.81
4827,1166,"عقارات/تسجيل ملكية عقار بدون صك",72,2.64
4828,1166,"عقارات/حجز/فك حجز",66,2.42
4829,1166,"عقارات/دمج عقارات",66,2.42
4830,1166,"عقارات/تعريف الصكوك للفرز",57,2.09
4831,1166,"عقارات/تسجيل صك قديم",49,1.8
4832,1166,"عقارات/الحجز التحفظي على ممتلكات شخص",48,1.76
4833,1166,"عقارات/فك الحجز التحفظي على ممتلكات شخص",44,1.61
4834,1166,"عقارات/نقل شرح بانتقال ملكية",35,1.28
4835,1166,"عقارات/منح",34,1.25
4836,1166,"عقارات/ربط صك بالهوية العقارية",31,1.14
4837,1166,"عقارات/مسجل عينيا",31,1.14
4838,1166,"عقارات/تملك نصيب",29,1.06
4839,1166,"عقارات/تعديل صك قديم",26,0.95
4840,1166,"عقارات/تعويض أنقاض دون العقار",24,0.88
4841,1166,"عقارات/منحة بديلة",20,0.73
4842,1166,"عقارات/تعويضات",6,0.22
4843,1166,"عقارات/دمج صكوك",3,0.11
4844,1166,"عقارات/نقل شرح إلغاء وصية",3,0.11
4845,1166,"عقارات/نقل شرح رهن بدون انتقال ملكية",2,0.07
4846,1166,"عقارات/موافقة الجهة الحكومية على فك قيد صك",1,0.04
4847,1166,"عقارات/نقل شرح إلغاء وقف",1,0.04
4848,1170,"منطقة الرياض",789,25.71
4849,1170,"منطقة الشرقية",467,15.22
4850,1170,"الخدمات الرقمية",437,14.24
4851,1170,"منطقة مكة المكرمه",362,11.8
4852,1170,"منطقة عسير",212,6.91
4853,1170,"منطقة القصيم",181,5.9
4854,1170,"منطقة المدينة المنوره",152,4.95
4855,1170,"منطقة حائل",131,4.27
4856,1170,"منطقة تبوك",105,3.42
4857,1170,"منطقة جازان",67,2.18
4858,1170,"منطقة الجوف",52,1.69
4859,1170,"منطقة الحدود الشمالية",52,1.69
4860,1170,"منطقة نجران",35,1.14
4861,1170,"منطقة الباحة",27,0.88
4862,1172,"القطاع العام",1958,63.8
4863,1172,"القطاع الخاص",1111,36.2
4864,1173,"خدمة إلكترونية جزئيا",2697,87.88
4865,1173,"خدمة إلكترونية",372,12.12
4866,1174,"عقارات/افراغ",1218,39.69
4867,1174,"عقارات/تعديل صك",343,11.18
4868,1174,"عقارات/رهن العقارات",251,8.18
4869,1174,"عقارات/فك رهن العقارات",182,5.93
4870,1174,"عقارات/فرز صكوك",153,4.99
4871,1174,"عقارات/تعديل صك بإضافة أو حذف عقار / مالك",142,4.63
4872,1174,"عقارات/تسجيل ملكية عقار بدون صك",106,3.45
4873,1174,"عقارات/دمج عقارات",100,3.26
4874,1174,"عقارات/تعريف الصكوك للفرز",77,2.51
4875,1174,"عقارات/حجز/فك حجز",67,2.18
4876,1174,"عقارات/تسجيل صك قديم",52,1.69
4877,1174,"عقارات/فك الحجز التحفظي على ممتلكات شخص",50,1.63
4878,1174,"عقارات/الحجز التحفظي على ممتلكات شخص",46,1.5
4879,1174,"عقارات/منح",41,1.34
4880,1174,"عقارات/تعويض أنقاض دون العقار",41,1.34
4881,1174,"عقارات/نقل شرح بانتقال ملكية",36,1.17
4882,1174,"عقارات/ربط صك بالهوية العقارية",30,0.98
4883,1174,"عقارات/مسجل عينيا",30,0.98
4884,1174,"عقارات/تملك نصيب",29,0.94
4885,1174,"عقارات/تعديل صك قديم",27,0.88
4886,1174,"عقارات/منحة بديلة",21,0.68
4887,1174,"عقارات/موافقة الجهة الحكومية على فك قيد صك",4,0.13
4888,1174,"عقارات/نقل شرح إلغاء وقف",4,0.13
4889,1174,"عقارات/رهن غير العقارات",3,0.1
4890,1174,"عقارات/التعويض عن المباني",3,0.1
4891,1174,"عقارات/تعويضات",3,0.1
4892,1174,"عقارات/نقل شرح رهن بدون انتقال ملكية",3,0.1
4893,1174,"عقارات/دمج صكوك",3,0.1
4894,1174,"عقارات/دراسة صك",1,0.03
4895,1174,"عقارات/نقل شرح إلغاء وصية",1,0.03
4896,1174,"عقارات/إضافة تهميش على ضبط",1,0.03
4897,1174,"عقارات/تجزئة عقار",1,0.03
4898,1178,"منطقة الرياض",876,25.99
4899,1178,"الخدمات الرقمية",503,14.93
4900,1178,"منطقة الشرقية",486,14.42
4901,1178,"منطقة مكة المكرمه",392,11.63
4902,1178,"منطقة عسير",239,7.09
4903,1178,"منطقة القصيم",185,5.49
4904,1178,"منطقة المدينة المنوره",173,5.13
4905,1178,"منطقة حائل",154,4.57
4906,1178,"منطقة تبوك",94,2.79
4907,1178,"منطقة جازان",81,2.4
4908,1178,"منطقة الجوف",58,1.72
4909,1178,"منطقة الحدود الشمالية",55,1.63
4910,1178,"منطقة نجران",39,1.16
4911,1178,"منطقة الباحة",35,1.04
4912,1180,"القطاع العام",2117,62.82
4913,1180,"القطاع الخاص",1253,37.18
4914,1181,"خدمة إلكترونية جزئيا",2955,87.69
4915,1181,"خدمة إلكترونية",415,12.31
4916,1182,"عقارات/افراغ",1315,39.02
4917,1182,"عقارات/تعديل صك",365,10.83
4918,1182,"عقارات/رهن العقارات",302,8.96
4919,1182,"عقارات/فك رهن العقارات",226,6.71
4920,1182,"عقارات/فرز صكوك",162,4.81
4921,1182,"عقارات/تعديل صك بإضافة أو حذف عقار / مالك",159,4.72
4922,1182,"عقارات/تسجيل ملكية عقار بدون صك",108,3.2
4923,1182,"عقارات/تعريف الصكوك للفرز",94,2.79
4924,1182,"عقارات/دمج عقارات",93,2.76
4925,1182,"عقارات/حجز/فك حجز",88,2.61
4926,1182,"عقارات/الحجز التحفظي على ممتلكات شخص",49,1.45
4927,1182,"عقارات/منح",48,1.42
4928,1182,"عقارات/تسجيل صك قديم",47,1.39
4929,1182,"عقارات/فك الحجز التحفظي على ممتلكات شخص",44,1.31
4930,1182,"عقارات/تعويض أنقاض دون العقار",44,1.31
4931,1182,"عقارات/تعديل صك قديم",43,1.28
4932,1182,"عقارات/نقل شرح بانتقال ملكية",35,1.04
4933,1182,"عقارات/تملك نصيب",31,0.92
4934,1182,"عقارات/ربط صك بالهوية العقارية",31,0.92
4935,1182,"عقارات/مسجل عينيا",31,0.92
4936,1182,"عقارات/منحة بديلة",26,0.77
4937,1182,"عقارات/تعويضات",9,0.27
4938,1182,"عقارات/نقل شرح إلغاء وصية",4,0.12
4939,1182,"عقارات/دمج صكوك",3,0.09
4940,1182,"عقارات/موافقة الجهة الحكومية على فك قيد صك",3,0.09
4941,1182,"عقارات/نقل شرح إلغاء وقف",2,0.06
4942,1182,"عقارات/التعويض عن المباني",2,0.06
4943,1182,"عقارات/رهن غير العقارات",2,0.06
4944,1182,"عقارات/دراسة صك",2,0.06
4945,1182,"عقارات/تجزئة عقار",1,0.03
4946,1182,"عقارات/بيع زائدة مشاعة في تعديل صك",1,0.03
4947,1186,"منطقة الرياض",631,26.5
4948,1186,"الخدمات الرقمية",442,18.56
4949,1186,"منطقة الشرقية",322,13.52
4950,1186,"منطقة مكة المكرمه",299,12.56
4951,1186,"منطقة عسير",148,6.22
4952,1186,"منطقة المدينة المنوره",112,4.7
4953,1186,"منطقة حائل",111,4.66
4954,1186,"منطقة القصيم",92,3.86
4955,1186,"منطقة تبوك",75,3.15
4956,1186,"منطقة جازان",46,1.93
4957,1186,"منطقة الحدود الشمالية",36,1.51
4958,1186,"منطقة الجوف",32,1.34
4959,1186,"منطقة نجران",19,0.8
4960,1186,"منطقة الباحة",16,0.67
4961,1188,"القطاع العام",1430,60.06
4962,1188,"القطاع الخاص",951,39.94
4963,1189,"خدمة إلكترونية جزئيا",2028,85.17
4964,1189,"خدمة إلكترونية",353,14.83
4965,1190,"عقارات/افراغ",934,39.23
4966,1190,"عقارات/رهن العقارات",242,10.16
4967,1190,"عقارات/تعديل صك",219,9.2
4968,1190,"عقارات/فك رهن العقارات",148,6.22
4969,1190,"عقارات/تعديل صك بإضافة أو حذف عقار / مالك",125,5.25
4970,1190,"عقارات/فرز صكوك",114,4.79
4971,1190,"عقارات/تسجيل ملكية عقار بدون صك",76,3.19
4972,1190,"عقارات/تعريف الصكوك للفرز",64,2.69
4973,1190,"عقارات/حجز/فك حجز",55,2.31
4974,1190,"عقارات/دمج عقارات",53,2.23
4975,1190,"عقارات/تسجيل صك قديم",44,1.85
4976,1190,"عقارات/منح",40,1.68
4977,1190,"عقارات/الحجز التحفظي على ممتلكات شخص",35,1.47
4978,1190,"عقارات/تعديل صك قديم",33,1.39
4979,1190,"عقارات/فك الحجز التحفظي على ممتلكات شخص",33,1.39
4980,1190,"عقارات/ربط صك بالهوية العقارية",30,1.26
4981,1190,"عقارات/مسجل عينيا",30,1.26
4982,1190,"عقارات/تملك نصيب",29,1.22
4983,1190,"عقارات/نقل شرح بانتقال ملكية",21,0.88
4984,1190,"عقارات/تعويض أنقاض دون العقار",21,0.88
4985,1190,"عقارات/منحة بديلة",18,0.76
4986,1190,"عقارات/دمج صكوك",6,0.25
4987,1190,"عقارات/دراسة صك",3,0.13
4988,1190,"عقارات/نقل شرح رهن بدون انتقال ملكية",2,0.08
4989,1190,"عقارات/موافقة الجهة الحكومية على فك قيد صك",2,0.08
4990,1190,"عقارات/نقل شرح إلغاء وصية",2,0.08
4991,1190,"عقارات/نقل شرح إلغاء وقف",1,0.04
4992,1190,"عقارات/تعويضات",1,0.04
4993,1194,"منطقة الرياض",881,26.51
4994,1194,"الخدمات الرقمية",490,14.75
4995,1194,"منطقة الشرقية",470,14.14
4996,1194,"منطقة مكة المكرمه",432,13.0
4997,1194,"منطقة عسير",231,6.95
4998,1194,"منطقة القصيم",177,5.33
4999,1194,"منطقة المدينة المنوره",155,4.66
5000,1194,"منطقة حائل",152,4.57
5001,1194,"منطقة تبوك",111,3.34
5002,1194,"منطقة جازان",79,2.38
5003,1194,"منطقة الحدود الشمالية",48,1.44
5004,1194,"منطقة الجوف",41,1.23
5005,1194,"منطقة نجران",30,0.9
5006,1194,"منطقة الباحة",26,0.78
5007,1196,"القطاع العام",2100,63.2
5008,1196,"القطاع الخاص",1223,36.8
5009,1197,"خدمة إلكترونية جزئيا",2886,86.85
5010,1197,"خدمة إلكترونية",437,13.15
5011,1198,"عقارات/افراغ",1299,39.09
5012,1198,"عقارات/تعديل صك",353,10.62
5013,1198,"عقارات/رهن العقارات",281,8.46
5014,1198,"عقارات/فك رهن العقارات",201,6.05
5015,1198,"عقارات/تعديل صك بإضافة أو حذف عقار / مالك",169,5.09
5016,1198,"عقارات/فرز صكوك",157,4.72
5017,1198,"عقارات/تسجيل ملكية عقار بدون صك",112,3.37
5018,1198,"عقارات/حجز/فك حجز",95,2.86
5019,1198,"عقارات/دمج عقارات",91,2.74
5020,1198,"عقارات/تعريف الصكوك للفرز",84,2.53
5021,1198,"عقارات/منح",64,1.93
5022,1198,"عقارات/الحجز التحفظي على ممتلكات شخص",53,1.59
5023,1198,"عقارات/تسجيل صك قديم",49,1.47
5024,1198,"عقارات/فك الحجز التحفظي على ممتلكات شخص",47,1.41
5025,1198,"عقارات/تعويض أنقاض دون العقار",46,1.38
5026,1198,"عقارات/نقل شرح بانتقال ملكية",36,1.08
5027,1198,"عقارات/تعديل صك قديم",33,0.99
5028,1198,"عقارات/تملك نصيب",31,0.93
5029,1198,"عقارات/ربط صك بالهوية العقارية",31,0.93
5030,1198,"عقارات/مسجل عينيا",31,0.93
5031,1198,"عقارات/منحة بديلة",31,0.93
5032,1198,"عقارات/دمج صكوك",6,0.18
5033,1198,"عقارات/نقل شرح إلغاء وصية",4,0.12
5034,1198,"عقارات/موافقة الجهة الحكومية على فك قيد صك",4,0.12
5035,1198,"عقارات/التعويض عن المباني",3,0.09
5036,1198,"عقارات/دراسة صك",2,0.06
5037,1198,"عقارات/تعويضات",2,0.06
5038,1198,"عقارات/إضافة تهميش على ضبط",2,0.06
5039,1198,"عقارات/تجزئة عقار",1,0.03
5040,1198,"عقارات/نقل شرح رهن بدون انتقال ملكية",1,0.03
5041,1198,"عقارات/استلام مبلغ بسبب عقار",1,0.03
